datetime,charge_MW
13/03/2019 01:00,0
13/03/2019 01:30,0
13/03/2019 02:00,0
13/03/2019 02:30,0
13/03/2019 03:00,0
13/03/2019 03:30,0
13/03/2019 04:00,0
13/03/2019 04:30,0
13/03/2019 05:00,0
13/03/2019 05:30,0
13/03/2019 06:00,0
13/03/2019 06:30,0
13/03/2019 07:00,0.209598613
13/03/2019 07:30,0.31291126
13/03/2019 08:00,0.419674694
13/03/2019 08:30,0.609894275
13/03/2019 09:00,0.515114165
13/03/2019 09:30,0.63944335
13/03/2019 10:00,0.836621833
13/03/2019 10:30,0.999380279
13/03/2019 11:00,0.981629348
13/03/2019 11:30,0.980106926
13/03/2019 12:00,1.011358166
13/03/2019 12:30,1.02082336
13/03/2019 13:00,0.932493425
13/03/2019 13:30,0.908649302
13/03/2019 14:00,0.723730588
13/03/2019 14:30,0.662052727
13/03/2019 15:00,0.236517692
13/03/2019 15:30,0
13/03/2019 16:00,-0.479755342
13/03/2019 16:30,-0.845903468
13/03/2019 17:00,-1.27889309
13/03/2019 17:30,-1.422165539
13/03/2019 18:00,-1.775965578
13/03/2019 18:30,-1.713484293
13/03/2019 19:00,-1.487594876
13/03/2019 19:30,-1.278658531
13/03/2019 20:00,-1.003274566
13/03/2019 20:30,-0.714304718
13/03/2019 21:00,0
13/03/2019 21:30,0
13/03/2019 22:00,0
13/03/2019 22:30,0
13/03/2019 23:00,0
13/03/2019 23:30,0
14/03/2019 00:00,0
14/03/2019 00:30,0
14/03/2019 01:00,0
14/03/2019 01:30,0
14/03/2019 02:00,0
14/03/2019 02:30,0
14/03/2019 03:00,0
14/03/2019 03:30,0
14/03/2019 04:00,0
14/03/2019 04:30,0
14/03/2019 05:00,0
14/03/2019 05:30,0
14/03/2019 06:00,0
14/03/2019 06:30,0
14/03/2019 07:00,0.019156843
14/03/2019 07:30,0.071330875
14/03/2019 08:00,0.075500906
14/03/2019 08:30,0.185097635
14/03/2019 09:00,0.293100804
14/03/2019 09:30,0.516677499
14/03/2019 10:00,0.174446255
14/03/2019 10:30,0.235100329
14/03/2019 11:00,1.459872383
14/03/2019 11:30,1.257779855
14/03/2019 12:00,1.215462226
14/03/2019 12:30,1.289306421
14/03/2019 13:00,1.289077539
14/03/2019 13:30,1.156058747
14/03/2019 14:00,1.051708896
14/03/2019 14:30,0.904313553
14/03/2019 15:00,0.806009233
14/03/2019 15:30,-0.413661834
14/03/2019 16:00,-0.547889762
14/03/2019 16:30,-0.88228893
14/03/2019 17:00,-1.328123169
14/03/2019 17:30,-1.47953998
14/03/2019 18:00,-1.665534583
14/03/2019 18:30,-1.612148439
14/03/2019 19:00,-1.375464649
14/03/2019 19:30,-1.174621104
14/03/2019 20:00,-0.877327144
14/03/2019 20:30,-0.643400405
14/03/2019 21:00,0
14/03/2019 21:30,0
14/03/2019 22:00,0
14/03/2019 22:30,0
14/03/2019 23:00,0
14/03/2019 23:30,0
15/03/2019 00:00,0
15/03/2019 00:30,0
15/03/2019 01:00,0
15/03/2019 01:30,0
15/03/2019 02:00,0
15/03/2019 02:30,0
15/03/2019 03:00,0
15/03/2019 03:30,0
15/03/2019 04:00,0
15/03/2019 04:30,0
15/03/2019 05:00,0
15/03/2019 05:30,0
15/03/2019 06:00,0
15/03/2019 06:30,0
15/03/2019 07:00,0.030903876
15/03/2019 07:30,0.0837138
15/03/2019 08:00,0.144543856
15/03/2019 08:30,0.209605902
15/03/2019 09:00,0.735208881
15/03/2019 09:30,1.046036912
15/03/2019 10:00,0.87301479
15/03/2019 10:30,0.788639766
15/03/2019 11:00,0.828967882
15/03/2019 11:30,0.799983514
15/03/2019 12:00,0.913637889
15/03/2019 12:30,0.949574662
15/03/2019 13:00,1.019390715
15/03/2019 13:30,0.8774714
15/03/2019 14:00,0.963257504
15/03/2019 14:30,0.957187486
15/03/2019 15:00,0.778861162
15/03/2019 15:30,-0.327239286
15/03/2019 16:00,-0.588682445
15/03/2019 16:30,-0.965941433
15/03/2019 17:00,-1.356778221
15/03/2019 17:30,-1.502247088
15/03/2019 18:00,-1.642734315
15/03/2019 18:30,-1.575216088
15/03/2019 19:00,-1.365785017
15/03/2019 19:30,-1.139529474
15/03/2019 20:00,-0.874601187
15/03/2019 20:30,-0.661245446
15/03/2019 21:00,0
15/03/2019 21:30,0
15/03/2019 22:00,0
15/03/2019 22:30,0
15/03/2019 23:00,0
15/03/2019 23:30,0
16/03/2019 00:00,0
16/03/2019 00:30,0
16/03/2019 01:00,0
16/03/2019 01:30,0
16/03/2019 02:00,0
16/03/2019 02:30,0
16/03/2019 03:00,0
16/03/2019 03:30,0
16/03/2019 04:00,0
16/03/2019 04:30,0
16/03/2019 05:00,0
16/03/2019 05:30,0
16/03/2019 06:00,0
16/03/2019 06:30,0
16/03/2019 07:00,0.117632108
16/03/2019 07:30,0.197218497
16/03/2019 08:00,0.168177214
16/03/2019 08:30,0.298542728
16/03/2019 09:00,0.467681608
16/03/2019 09:30,0.730297223
16/03/2019 10:00,0.642763922
16/03/2019 10:30,0.745049977
16/03/2019 11:00,1.385875022
16/03/2019 11:30,1.451433408
16/03/2019 12:00,1.337632835
16/03/2019 12:30,1.355915272
16/03/2019 13:00,1.02950815
16/03/2019 13:30,0.927886694
16/03/2019 14:00,0.885374784
16/03/2019 14:30,0.259010558
16/03/2019 15:00,0
16/03/2019 15:30,-0.463875704
16/03/2019 16:00,-0.646415342
16/03/2019 16:30,-1.032001412
16/03/2019 17:00,-1.24621737
16/03/2019 17:30,-1.385155238
16/03/2019 18:00,-1.679359354
16/03/2019 18:30,-1.574549641
16/03/2019 19:00,-1.362403006
16/03/2019 19:30,-1.13554695
16/03/2019 20:00,-0.84683092
16/03/2019 20:30,-0.627645064
16/03/2019 21:00,0
16/03/2019 21:30,0
16/03/2019 22:00,0
16/03/2019 22:30,0
16/03/2019 23:00,0
16/03/2019 23:30,0
