datetime,charge_MW,Task,runID,runDateTime,D,k,taskForecastDemandMW,taskNetDemandMW,taskForecsatPVMW,taskBatteryNetMW,taksSoCMWh,taskBatteryDischargeMW,taskBatteryChargeMW,taskGridTopUpMW,taskChargePV,TaskChargeGrid
2019-03-10 06:30:00,0,2,2,02/03/2021 21:18,1,14,2.17661273,2.17661273,0.014344782,0,0,0,0,0,0,0
2019-03-10 07:00:00,-0.205065045,2,2,02/03/2021 21:18,1,15,2.300516908,2.505581953,0.22785005,0.205065045,0.102532523,0,-0.205065045,0,-0.205065045,0
2019-03-10 07:30:00,-0.290550291,2,2,02/03/2021 21:18,1,16,2.665718865,2.956269156,0.322833657,0.290550291,0.247807668,0,-0.290550291,0,-0.290550291,0
2019-03-10 08:00:00,-0.435561026,2,2,02/03/2021 21:18,1,17,2.996477963,3.432038989,0.483956695,0.435561026,0.465588181,0,-0.435561026,0,-0.435561026,0
2019-03-10 08:30:00,-0.698891455,2,2,02/03/2021 21:18,1,18,3.14705724,3.845948695,0.776546061,0.698891455,0.815033908,0,-0.698891455,0,-0.698891455,0
2019-03-10 09:00:00,-0.749186802,2,2,02/03/2021 21:18,1,19,3.375095286,4.124282088,1.872967005,0.749186802,1.189627309,0,-0.749186802,0,-0.749186802,0
2019-03-10 09:30:00,-0.82297535,2,2,02/03/2021 21:18,1,20,3.381458741,4.204434091,2.057438374,0.82297535,1.601114984,0,-0.82297535,0,-0.82297535,0
2019-03-10 10:00:00,-0.805382061,2,2,02/03/2021 21:18,1,21,3.425912076,4.231294137,2.013455153,0.805382061,2.003806015,0,-0.805382061,0,-0.805382061,0
2019-03-10 10:30:00,-0.887377167,2,2,02/03/2021 21:18,1,22,3.359000854,4.246378021,2.218442917,0.887377167,2.447494598,0,-0.887377167,0,-0.887377167,0
2019-03-10 11:00:00,-0.908450508,2,2,02/03/2021 21:18,1,23,3.274479398,4.182929906,2.27112627,0.908450508,2.901719852,0,-0.908450508,0,-0.908450508,0
2019-03-10 11:30:00,-0.986283302,2,2,02/03/2021 21:18,1,24,3.243699706,4.229983008,2.465708256,0.986283302,3.394861503,0,-0.986283302,0,-0.986283302,0
2019-03-10 12:00:00,-1.051110744,2,2,02/03/2021 21:18,1,25,3.328699418,4.379810162,2.627776861,1.051110744,3.920416876,0,-1.051110744,0,-1.051110744,0
2019-03-10 12:30:00,-1.066858292,2,2,02/03/2021 21:18,1,26,3.282900877,4.349759169,2.667145729,1.066858292,4.453846021,0,-1.066858292,0,-1.066858292,0
2019-03-10 13:00:00,-0.976575852,2,2,02/03/2021 21:18,1,27,3.244181729,4.220757581,2.441439629,0.976575852,4.942133947,0,-0.976575852,0,-0.976575852,0
2019-03-10 13:30:00,-0.935263824,2,2,02/03/2021 21:18,1,28,3.206325671,4.141589495,2.338159561,0.935263824,5.409765859,0,-0.935263824,0,-0.935263824,0
2019-03-10 14:00:00,-0.846955109,2,2,02/03/2021 21:18,1,29,3.290331972,4.137287081,2.117387772,0.846955109,5.833243414,0,-0.846955109,0,-0.846955109,0
2019-03-10 14:30:00,-0.333513173,2,2,02/03/2021 21:18,1,30,3.292828256,3.626341429,1.923562884,0.333513173,6,0,-0.333513173,0,-0.333513173,0
2019-03-10 15:00:00,0,2,2,02/03/2021 21:18,1,31,3.443990874,3.443990874,1.534235477,0,6,0,0,0,0,0
2019-03-10 15:30:00,0.369112655,2,2,02/03/2021 21:18,1,32,3.560231386,3.191118731,0.987714648,-0.369112655,5.815443673,0.369112655,0,0,0,0
2019-03-10 16:00:00,0.661132403,2,2,02/03/2021 21:18,1,33,3.852251134,3.191118731,0.753346682,-0.661132403,5.484877471,0.661132403,0,0,0,0
2019-03-10 16:30:00,0.971039463,2,2,02/03/2021 21:18,1,34,4.162158194,3.191118731,0.526109159,-0.971039463,4.99935774,0.971039463,0,0,0,0
2019-03-10 17:00:00,1.294572384,2,2,02/03/2021 21:18,1,35,4.485691115,3.191118731,0.154898375,-1.294572384,4.352071548,1.294572384,0,0,0,0
2019-03-10 17:30:00,1.457247272,2,2,02/03/2021 21:18,1,36,4.648366003,3.191118731,0.044246703,-1.457247272,3.623447912,1.457247272,0,0,0,0
2019-03-10 18:00:00,1.722055695,2,2,02/03/2021 21:18,1,37,4.913174426,3.191118731,0.001573175,-1.722055695,2.762420064,1.722055695,0,0,0,0
2019-03-10 18:30:00,1.608233969,2,2,02/03/2021 21:18,1,38,4.7993527,3.191118731,0,-1.608233969,1.95830308,1.608233969,0,0,0,0
2019-03-10 19:00:00,1.338240647,2,2,02/03/2021 21:18,1,39,4.529359378,3.191118731,0.00184688,-1.338240647,1.289182756,1.338240647,0,0,0,0
2019-03-10 19:30:00,1.105452789,2,2,02/03/2021 21:18,1,40,4.29657152,3.191118731,0,-1.105452789,0.736456362,1.105452789,0,0,0,0
2019-03-10 20:00:00,0.85135643,2,2,02/03/2021 21:18,1,41,4.042475161,3.191118731,0.001215369,-0.85135643,0.310778147,0.85135643,0,0,0,0
2019-03-10 20:30:00,0.621556294,2,2,02/03/2021 21:18,1,42,3.812675025,3.191118731,0.001330316,-0.621556294,0,0.621556294,0,0,0,0
2019-03-10 21:00:00,0,2,2,02/03/2021 21:18,1,43,3.617918869,3.617918869,0.001215369,0,0,0,0,0,0,0
2019-03-10 21:30:00,0,2,2,02/03/2021 21:18,1,44,3.309841109,3.309841109,0.001415193,0,0,0,0,0,0,0
2019-03-10 22:00:00,0,2,2,02/03/2021 21:18,1,45,3.036588989,3.036588989,0.001553327,0,0,0,0,0,0,0
2019-03-10 22:30:00,0,2,2,02/03/2021 21:18,1,46,2.681727684,2.681727684,0.001753151,0,0,0,0,0,0,0
2019-03-10 23:00:00,0,2,2,02/03/2021 21:18,1,47,2.462271206,2.462271206,0.001630336,0,0,0,0,0,0,0
2019-03-10 23:30:00,0,2,2,02/03/2021 21:18,1,48,2.268742813,2.268742813,0.001806736,0,0,0,0,0,0,0
2019-03-11 00:00:00,0,2,2,02/03/2021 21:18,2,1,2.587834224,2.587834224,0,0,0,0,0,0,0,0
2019-03-11 00:30:00,0,2,2,02/03/2021 21:18,2,2,2.549523701,2.549523701,0.00023371,0,0,0,0,0,0,0
2019-03-11 01:00:00,0,2,2,02/03/2021 21:18,2,3,2.41572508,2.41572508,0,0,0,0,0,0,0,0
2019-03-11 01:30:00,0,2,2,02/03/2021 21:18,2,4,2.349280723,2.349280723,0.00028646,0,0,0,0,0,0,0
2019-03-11 02:00:00,0,2,2,02/03/2021 21:18,2,5,2.309114489,2.309114489,0,0,0,0,0,0,0,0
2019-03-11 02:30:00,0,2,2,02/03/2021 21:18,2,6,2.264277438,2.264277438,0,0,0,0,0,0,0,0
2019-03-11 03:00:00,0,2,2,02/03/2021 21:18,2,7,2.142671436,2.142671436,0,0,0,0,0,0,0,0
2019-03-11 03:30:00,0,2,2,02/03/2021 21:18,2,8,2.109904392,2.109904392,0,0,0,0,0,0,0,0
2019-03-11 04:00:00,0,2,2,02/03/2021 21:18,2,9,2.043256887,2.043256887,0,0,0,0,0,0,0,0
2019-03-11 04:30:00,0,2,2,02/03/2021 21:18,2,10,1.999150076,1.999150076,0.00028646,0,0,0,0,0,0,0
2019-03-11 05:00:00,0,2,2,02/03/2021 21:18,2,11,2.117034581,2.117034581,0,0,0,0,0,0,0,0
2019-03-11 05:30:00,0,2,2,02/03/2021 21:18,2,12,2.233324339,2.233324339,0.00028646,0,0,0,0,0,0,0
2019-03-11 06:00:00,0,2,2,02/03/2021 21:18,2,13,2.643004498,2.643004498,0.001449257,0,0,0,0,0,0,0
2019-03-11 06:30:00,0,2,2,02/03/2021 21:18,2,14,2.978308897,2.978308897,0.017977238,0,0,0,0,0,0,0
2019-03-11 07:00:00,-0.155547309,2,2,02/03/2021 21:18,2,15,3.316142134,3.471689443,0.259245515,0.155547309,0.077773655,0,-0.155547309,0,-0.155547309,0
2019-03-11 07:30:00,-0.277975416,2,2,02/03/2021 21:18,2,16,3.550982157,3.828957573,0.46329236,0.277975416,0.216761363,0,-0.277975416,0,-0.277975416,0
2019-03-11 08:00:00,-0.504044867,2,2,02/03/2021 21:18,2,17,3.444778858,3.948823725,0.840074778,0.504044867,0.468783796,0,-0.504044867,0,-0.504044867,0
2019-03-11 08:30:00,-0.785431266,2,2,02/03/2021 21:18,2,18,3.440365687,4.225796953,1.30905211,0.785431266,0.861499429,0,-0.785431266,0,-0.785431266,0
2019-03-11 09:00:00,-0.681414485,2,2,02/03/2021 21:18,2,19,3.252204423,3.933618908,2.271381617,0.681414485,1.202206671,0,-0.681414485,0,-0.681414485,0
2019-03-11 09:30:00,-0.728802467,2,2,02/03/2021 21:18,2,20,3.223932301,3.952734768,2.429341555,0.728802467,1.566607905,0,-0.728802467,0,-0.728802467,0
2019-03-11 10:00:00,-0.811654687,2,2,02/03/2021 21:18,2,21,3.064147804,3.875802491,2.705515623,0.811654687,1.972435248,0,-0.811654687,0,-0.811654687,0
2019-03-11 10:30:00,-0.930514813,2,2,02/03/2021 21:18,2,22,3.006328253,3.936843066,3.101716042,0.930514813,2.437692654,0,-0.930514813,0,-0.930514813,0
2019-03-11 11:00:00,-0.977005291,2,2,02/03/2021 21:18,2,23,3.00832233,3.985327621,3.256684303,0.977005291,2.9261953,0,-0.977005291,0,-0.977005291,0
2019-03-11 11:30:00,-0.950517654,2,2,02/03/2021 21:18,2,24,2.959826392,3.910344046,3.168392181,0.950517654,3.401454127,0,-0.950517654,0,-0.950517654,0
2019-03-11 12:00:00,-0.962415719,2,2,02/03/2021 21:18,2,25,3.029050882,3.991466601,3.208052397,0.962415719,3.882661987,0,-0.962415719,0,-0.962415719,0
2019-03-11 12:30:00,-0.926518035,2,2,02/03/2021 21:18,2,26,2.97625145,3.902769485,3.08839345,0.926518035,4.345921004,0,-0.926518035,0,-0.926518035,0
2019-03-11 13:00:00,-0.843820953,2,2,02/03/2021 21:18,2,27,2.933041364,3.776862317,2.812736511,0.843820953,4.767831481,0,-0.843820953,0,-0.843820953,0
2019-03-11 13:30:00,-0.880864191,2,2,02/03/2021 21:18,2,28,2.880865011,3.761729202,2.93621397,0.880864191,5.208263576,0,-0.880864191,0,-0.880864191,0
2019-03-11 14:00:00,-0.652499056,2,2,02/03/2021 21:18,2,29,2.929797151,3.582296207,2.174996853,0.652499056,5.534513104,0,-0.652499056,0,-0.652499056,0
2019-03-11 14:30:00,-0.607298541,2,2,02/03/2021 21:18,2,30,2.941429255,3.548727796,2.02432847,0.607298541,5.838162375,0,-0.607298541,0,-0.607298541,0
2019-03-11 15:00:00,-0.323675251,2,2,02/03/2021 21:18,2,31,2.918630103,3.242305354,1.478702068,0.323675251,6,0,-0.323675251,0,-0.323675251,0
2019-03-11 15:30:00,0.033510678,2,2,02/03/2021 21:18,2,32,3.075027882,3.041517204,1.187174201,-0.033510678,5.983244661,0.033510678,0,0,0,0
2019-03-11 16:00:00,0.494558759,2,2,02/03/2021 21:18,2,33,3.536075963,3.041517204,0.922017634,-0.494558759,5.735965281,0.494558759,0,0,0,0
2019-03-11 16:30:00,0.812613782,2,2,02/03/2021 21:18,2,34,3.854130986,3.041517204,0.686880231,-0.812613782,5.32965839,0.812613782,0,0,0,0
2019-03-11 17:00:00,1.216256836,2,2,02/03/2021 21:18,2,35,4.25777404,3.041517204,0.210339636,-1.216256836,4.721529972,1.216256836,0,0,0,0
2019-03-11 17:30:00,1.327256886,2,2,02/03/2021 21:18,2,36,4.36877409,3.041517204,0.066249073,-1.327256886,4.057901529,1.327256886,0,0,0,0
2019-03-11 18:00:00,1.802679295,2,2,02/03/2021 21:18,2,37,4.844196499,3.041517204,0.001938462,-1.802679295,3.156561881,1.802679295,0,0,0,0
2019-03-11 18:30:00,1.725008111,2,2,02/03/2021 21:18,2,38,4.766525315,3.041517204,0.001314193,-1.725008111,2.294057826,1.725008111,0,0,0,0
2019-03-11 19:00:00,1.480505248,2,2,02/03/2021 21:18,2,39,4.522022452,3.041517204,0.000600517,-1.480505248,1.553805202,1.480505248,0,0,0,0
2019-03-11 19:30:00,1.281020091,2,2,02/03/2021 21:18,2,40,4.322537295,3.041517204,0,-1.281020091,0.913295156,1.281020091,0,0,0,0
2019-03-11 20:00:00,1.022796975,2,2,02/03/2021 21:18,2,41,4.064314179,3.041517204,0,-1.022796975,0.401896669,1.022796975,0,0,0,0
2019-03-11 20:30:00,0.803793337,2,2,02/03/2021 21:18,2,42,3.845310541,3.041517204,0,-0.803793337,0,0.803793337,0,0,0,0
2019-03-11 21:00:00,0,2,2,02/03/2021 21:18,2,43,3.538419626,3.538419626,0.00045374,0,0,0,0,0,0,0
2019-03-11 21:30:00,0,2,2,02/03/2021 21:18,2,44,3.267221655,3.267221655,6.49989E-05,0,0,0,0,0,0,0
2019-03-11 22:00:00,0,2,2,02/03/2021 21:18,2,45,3.003675939,3.003675939,8.40425E-06,0,0,0,0,0,0,0
2019-03-11 22:30:00,0,2,2,02/03/2021 21:18,2,46,2.648901234,2.648901234,0,0,0,0,0,0,0,0
2019-03-11 23:00:00,0,2,2,02/03/2021 21:18,2,47,2.399309157,2.399309157,6.80685E-05,0,0,0,0,0,0,0
2019-03-11 23:30:00,0,2,2,02/03/2021 21:18,2,48,2.2156216,2.2156216,0,0,0,0,0,0,0,0
2019-03-12 00:00:00,0,2,2,02/03/2021 21:18,3,1,2.5246459,2.5246459,0.001432925,0,0,0,0,0,0,0
2019-03-12 00:30:00,0,2,2,02/03/2021 21:18,3,2,2.486840138,2.486840138,0.001342028,0,0,0,0,0,0,0
2019-03-12 01:00:00,0,2,2,02/03/2021 21:18,3,3,2.319056085,2.319056085,0.002083868,0,0,0,0,0,0,0
2019-03-12 01:30:00,0,2,2,02/03/2021 21:18,3,4,2.247790707,2.247790707,0.001992971,0,0,0,0,0,0,0
2019-03-12 02:00:00,0,2,2,02/03/2021 21:18,3,5,2.188729632,2.188729632,0.002188265,0,0,0,0,0,0,0
2019-03-12 02:30:00,0,2,2,02/03/2021 21:18,3,6,2.144978581,2.144978581,0.002097368,0,0,0,0,0,0,0
2019-03-12 03:00:00,0,2,2,02/03/2021 21:18,3,7,2.021702206,2.021702206,0.001165777,0,0,0,0,0,0,0
2019-03-12 03:30:00,0,2,2,02/03/2021 21:18,3,8,1.989242762,1.989242762,0.001532882,0,0,0,0,0,0,0
2019-03-12 04:00:00,0,2,2,02/03/2021 21:18,3,9,1.945173004,1.945173004,0.002563447,0,0,0,0,0,0,0
2019-03-12 04:30:00,0,2,2,02/03/2021 21:18,3,10,1.911405466,1.911405466,0.003619462,0,0,0,0,0,0,0
2019-03-12 05:00:00,0,2,2,02/03/2021 21:18,3,11,2.018470412,2.018470412,0.002471924,0,0,0,0,0,0,0
2019-03-12 05:30:00,0,2,2,02/03/2021 21:18,3,12,2.126563777,2.126563777,0.001827836,0,0,0,0,0,0,0
2019-03-12 06:00:00,0,2,2,02/03/2021 21:18,3,13,2.551072883,2.551072883,0.005182892,0,0,0,0,0,0,0
2019-03-12 06:30:00,0,2,2,02/03/2021 21:18,3,14,2.885730417,2.885730417,0.01364255,0,0,0,0,0,0,0
2019-03-12 07:00:00,-0.017110646,2,2,02/03/2021 21:18,3,15,3.251037376,3.268148022,0.017110646,0.017110646,0.008555323,0,-0.017110646,0,-0.017110646,0
2019-03-12 07:30:00,-0.059181541,2,2,02/03/2021 21:18,3,16,3.570523786,3.629705327,0.059181541,0.059181541,0.038146094,0,-0.059181541,0,-0.059181541,0
2019-03-12 08:00:00,-0.104012042,2,2,02/03/2021 21:18,3,17,3.667629572,3.771641614,0.104012042,0.104012042,0.090152115,0,-0.104012042,0,-0.104012042,0
2019-03-12 08:30:00,-0.197443843,2,2,02/03/2021 21:18,3,18,3.706801611,3.904245454,0.197443843,0.197443843,0.188874036,0,-0.197443843,0,-0.197443843,0
2019-03-12 09:00:00,-0.199145406,2,2,02/03/2021 21:18,3,19,3.715997248,3.915142654,0.199145406,0.199145406,0.288446739,0,-0.199145406,0,-0.199145406,0
2019-03-12 09:30:00,-0.257030785,2,2,02/03/2021 21:18,3,20,3.71814194,3.975172725,0.257030785,0.257030785,0.416962132,0,-0.257030785,0,-0.257030785,0
2019-03-12 10:00:00,-0.519679844,2,2,02/03/2021 21:18,3,21,3.644055499,4.163735343,0.519679844,0.519679844,0.676802054,0,-0.519679844,0,-0.519679844,0
2019-03-12 10:30:00,-0.721381167,2,2,02/03/2021 21:18,3,22,3.601381839,4.322763006,0.505381167,0.721381167,1.037492637,0,-0.721381167,0,-0.721381167,0
2019-03-12 11:00:00,-0.994223038,2,2,02/03/2021 21:18,3,23,3.655682394,4.649905432,0.778223038,0.994223038,1.534604156,0,-0.994223038,0,-0.994223038,0
2019-03-12 11:30:00,-0.780489901,2,2,02/03/2021 21:18,3,24,3.625132069,4.40562197,0.564489901,0.780489901,1.924849107,0,-0.780489901,0,-0.780489901,0
2019-03-12 12:00:00,-1.197804073,2,2,02/03/2021 21:18,3,25,3.705590972,4.903395045,0.981804073,1.197804073,2.523751143,0,-1.197804073,0,-1.197804073,0
2019-03-12 12:30:00,-0.964938322,2,2,02/03/2021 21:18,3,26,3.664718167,4.629656489,0.748938322,0.964938322,3.006220304,0,-0.964938322,0,-0.964938322,0
2019-03-12 13:00:00,-1.252078691,2,2,02/03/2021 21:18,3,27,3.623810919,4.87588961,1.036078691,1.252078691,3.63225965,0,-1.252078691,0,-1.252078691,0
2019-03-12 13:30:00,-1.172106663,2,2,02/03/2021 21:18,3,28,3.572941015,4.745047678,0.956106663,1.172106663,4.218312981,0,-1.172106663,0,-1.172106663,0
2019-03-12 14:00:00,-1.096885601,2,2,02/03/2021 21:18,3,29,3.456898307,4.553783908,0.880885601,1.096885601,4.766755782,0,-1.096885601,0,-1.096885601,0
2019-03-12 14:30:00,-0.914785663,2,2,02/03/2021 21:18,3,30,3.4415041,4.356289763,0.698785663,0.914785663,5.224148613,0,-0.914785663,0,-0.914785663,0
2019-03-12 15:00:00,-1.551702774,2,2,02/03/2021 21:18,3,31,3.17872769,4.820627672,1.425899982,1.551702774,6,0,-1.641899982,0.090197208,-1.641899982,0
2019-03-12 15:30:00,0.231305624,2,2,02/03/2021 21:18,3,32,3.346331919,3.115026295,1.165256739,-0.231305624,5.884347188,0.231305624,0,0,0,0
2019-03-12 16:00:00,0.474638171,2,2,02/03/2021 21:18,3,33,3.589664466,3.115026295,0.935325503,-0.474638171,5.647028102,0.474638171,0,0,0,0
2019-03-12 16:30:00,0.813241692,2,2,02/03/2021 21:18,3,34,3.928267987,3.115026295,0.670009553,-0.813241692,5.240407256,0.813241692,0,0,0,0
2019-03-12 17:00:00,1.211417142,2,2,02/03/2021 21:18,3,35,4.326443437,3.115026295,0.236221522,-1.211417142,4.634698685,1.211417142,0,0,0,0
2019-03-12 17:30:00,1.336471078,2,2,02/03/2021 21:18,3,36,4.451497373,3.115026295,0.101894051,-1.336471078,3.966463146,1.336471078,0,0,0,0
2019-03-12 18:00:00,1.714846442,2,2,02/03/2021 21:18,3,37,4.829872737,3.115026295,0.009334803,-1.714846442,3.109039925,1.714846442,0,0,0,0
2019-03-12 18:30:00,1.663362847,2,2,02/03/2021 21:18,3,38,4.778389142,3.115026295,0.007017642,-1.663362847,2.277358501,1.663362847,0,0,0,0
2019-03-12 19:00:00,1.476540859,2,2,02/03/2021 21:18,3,39,4.591567154,3.115026295,0.003767133,-1.476540859,1.539088071,1.476540859,0,0,0,0
2019-03-12 19:30:00,1.260626452,2,2,02/03/2021 21:18,3,40,4.375652747,3.115026295,0.001895875,-1.260626452,0.908774845,1.260626452,0,0,0,0
2019-03-12 20:00:00,1.02532217,2,2,02/03/2021 21:18,3,41,4.140348465,3.115026295,0.003030658,-1.02532217,0.39611376,1.02532217,0,0,0,0
2019-03-12 20:30:00,0.79222752,2,2,02/03/2021 21:18,3,42,3.907270756,3.115043236,0.003169596,-0.79222752,0,0.79222752,0,0,0,0
2019-03-12 21:00:00,0,2,2,02/03/2021 21:18,3,43,3.650419816,3.650419816,0.0028404,0,0,0,0,0,0,0
2019-03-12 21:30:00,0,2,2,02/03/2021 21:18,3,44,3.353822637,3.353822637,0.003177583,0,0,0,0,0,0,0
2019-03-12 22:00:00,0,2,2,02/03/2021 21:18,3,45,3.052951992,3.052951992,0.002944618,0,0,0,0,0,0,0
2019-03-12 22:30:00,0,2,2,02/03/2021 21:18,3,46,2.699630809,2.699630809,0.003281802,0,0,0,0,0,0,0
2019-03-12 23:00:00,0,2,2,02/03/2021 21:18,3,47,2.447789635,2.447789635,0.003021628,0,0,0,0,0,0,0
2019-03-12 23:30:00,0,2,2,02/03/2021 21:18,3,48,2.288684879,2.288684879,0.003335387,0,0,0,0,0,0,0
2019-03-13 00:00:00,0,2,2,02/03/2021 21:18,4,1,2.57426092,2.57426092,0.003220677,0,0,0,0,0,0,0
2019-03-13 00:30:00,0,2,2,02/03/2021 21:18,4,2,2.532587108,2.532587108,0.003556848,0,0,0,0,0,0,0
2019-03-13 01:00:00,0,2,2,02/03/2021 21:18,4,3,2.388271046,2.388271046,0.009823978,0,0,0,0,0,0,0
2019-03-13 01:30:00,0,2,2,02/03/2021 21:18,4,4,2.317379566,2.317379566,0.010160148,0,0,0,0,0,0,0
2019-03-13 02:00:00,0,2,2,02/03/2021 21:18,4,5,2.28147059,2.28147059,0.003327668,0,0,0,0,0,0,0
2019-03-13 02:30:00,0,2,2,02/03/2021 21:18,4,6,2.236583993,2.236583993,0.003663838,0,0,0,0,0,0,0
2019-03-13 03:00:00,0,2,2,02/03/2021 21:18,4,7,2.116532186,2.116532186,0.003327668,0,0,0,0,0,0,0
2019-03-13 03:30:00,0,2,2,02/03/2021 21:18,4,8,2.081544446,2.081544446,0.003663838,0,0,0,0,0,0,0
2019-03-13 04:00:00,0,2,2,02/03/2021 21:18,4,9,2.024683722,2.024683722,0.002679229,0,0,0,0,0,0,0
2019-03-13 04:30:00,0,2,2,02/03/2021 21:18,4,10,1.985418981,1.985418981,0.003015399,0,0,0,0,0,0,0
2019-03-13 05:00:00,0,2,2,02/03/2021 21:18,4,11,2.113269123,2.113269123,0.002670556,0,0,0,0,0,0,0
2019-03-13 05:30:00,0,2,2,02/03/2021 21:18,4,12,2.217379619,2.217379619,0.003148645,0,0,0,0,0,0,0
2019-03-13 06:00:00,0,2,2,02/03/2021 21:18,4,13,2.621500905,2.621500905,0.002081931,0,0,0,0,0,0,0
2019-03-13 06:30:00,0,2,2,02/03/2021 21:18,4,14,2.951511135,2.951511135,0.020381898,0,0,0,0,0,0,0
2019-03-13 07:00:00,-0.209598613,2,2,02/03/2021 21:18,4,15,3.240460686,3.450059299,0.349331021,0.209598613,0.104799306,0,-0.209598613,0,-0.209598613,0
2019-03-13 07:30:00,-0.31291126,2,2,02/03/2021 21:18,4,16,3.480579565,3.793490825,0.521518767,0.31291126,0.261254936,0,-0.31291126,0,-0.31291126,0
2019-03-13 08:00:00,-0.419674694,2,2,02/03/2021 21:18,4,17,3.372652513,3.792327207,0.699457824,0.419674694,0.471092284,0,-0.419674694,0,-0.419674694,0
2019-03-13 08:30:00,-0.609894275,2,2,02/03/2021 21:18,4,18,3.369416412,3.979310687,1.016490459,0.609894275,0.776039421,0,-0.609894275,0,-0.609894275,0
2019-03-13 09:00:00,-0.515114165,2,2,02/03/2021 21:18,4,19,3.265250768,3.780364933,1.717047215,0.515114165,1.033596504,0,-0.515114165,0,-0.515114165,0
2019-03-13 09:30:00,-0.63944335,2,2,02/03/2021 21:18,4,20,3.217029023,3.856472373,2.131477833,0.63944335,1.353318179,0,-0.63944335,0,-0.63944335,0
2019-03-13 10:00:00,-0.836621833,2,2,02/03/2021 21:18,4,21,3.037140532,3.873762365,2.788739443,0.836621833,1.771629095,0,-0.836621833,0,-0.836621833,0
2019-03-13 10:30:00,-0.999380279,2,2,02/03/2021 21:18,4,22,2.949957075,3.949337354,3.331267595,0.999380279,2.271319234,0,-0.999380279,0,-0.999380279,0
2019-03-13 11:00:00,-0.981629348,2,2,02/03/2021 21:18,4,23,3.014597392,3.99622674,3.272097826,0.981629348,2.762133908,0,-0.981629348,0,-0.981629348,0
2019-03-13 11:30:00,-0.980106926,2,2,02/03/2021 21:18,4,24,2.98126644,3.961373366,3.267023087,0.980106926,3.252187371,0,-0.980106926,0,-0.980106926,0
2019-03-13 12:00:00,-1.011358166,2,2,02/03/2021 21:18,4,25,3.034285316,4.045643482,3.371193886,1.011358166,3.757866454,0,-1.011358166,0,-1.011358166,0
2019-03-13 12:30:00,-1.02082336,2,2,02/03/2021 21:18,4,26,2.971115193,3.991938553,3.402744532,1.02082336,4.268278134,0,-1.02082336,0,-1.02082336,0
2019-03-13 13:00:00,-0.932493425,2,2,02/03/2021 21:18,4,27,2.947005907,3.879499332,3.108311415,0.932493425,4.734524846,0,-0.932493425,0,-0.932493425,0
2019-03-13 13:30:00,-0.908649302,2,2,02/03/2021 21:18,4,28,2.898915496,3.807564798,3.028831005,0.908649302,5.188849497,0,-0.908649302,0,-0.908649302,0
2019-03-13 14:00:00,-0.723730588,2,2,02/03/2021 21:18,4,29,2.931415438,3.655146026,2.412435293,0.723730588,5.550714791,0,-0.723730588,0,-0.723730588,0
2019-03-13 14:30:00,-0.662052727,2,2,02/03/2021 21:18,4,30,2.920226299,3.582279026,2.206842422,0.662052727,5.881741154,0,-0.662052727,0,-0.662052727,0
2019-03-13 15:00:00,-0.236517692,2,2,02/03/2021 21:18,4,31,2.837929864,3.074447556,1.758441806,0.236517692,6,0,-0.236517692,0,-0.236517692,0
2019-03-13 15:30:00,0,2,2,02/03/2021 21:18,4,32,3.046772062,3.046772062,1.391172528,0,6,0,0,0,0,0
2019-03-13 16:00:00,0.508702358,2,2,02/03/2021 21:18,4,33,3.557135647,3.048433289,0.684445262,-0.508702358,5.745648821,0.508702358,0,0,0,0
