datetime,charge_MW,Task,runID,runDateTime,D,k,taskForecastDemandMW,taskNetDemandMW,taskForecsatPVMW,taskBatteryNetMW,taksSoCMWh,taskBatteryDischargeMW,taskBatteryChargeMW,taskGridTopUpMW,taskChargePV,TaskChargeGrid
2018-10-17 03:00:00,0,1,1,16/04/2021 09:00,2,7,1.541700173,1.541700173,0,0,3.10862E-15,0,0,0,0,0
2018-10-17 03:30:00,0,1,1,17/04/2021 09:00,2,8,1.521199653,1.521199653,0,0,3.10862E-15,0,0,0,0,0
2018-10-17 04:00:00,0,1,1,18/04/2021 09:00,2,9,1.623405251,1.623405251,0,0,3.10862E-15,0,0,0,0,0
2018-10-17 04:30:00,0,1,1,19/04/2021 09:00,2,10,1.747419641,1.747419641,0,0,3.10862E-15,0,0,0,0,0
2018-10-17 05:00:00,0,1,1,20/04/2021 09:00,2,11,2.193035219,2.193035219,0,0,3.10862E-15,0,0,0,0,0
2018-10-17 05:30:00,0,1,1,21/04/2021 09:00,2,12,2.514793546,2.514793546,0,0,3.10862E-15,0,0,0,0,0
2018-10-17 06:00:00,0,1,1,22/04/2021 09:00,2,13,3.012169281,3.012169281,0,0,3.10862E-15,0,0,0,0,0
2018-10-17 06:30:00,0,1,1,23/04/2021 09:00,2,14,3.205389837,3.205389837,0,0,3.10862E-15,0,0,0,0,0
2018-10-17 07:00:00,0,1,1,24/04/2021 09:00,2,15,3.299573987,3.299573987,0,0,3.10862E-15,0,0,0,0,0
2018-10-17 07:30:00,0,1,1,25/04/2021 09:00,2,16,3.318835417,3.318835417,0,0,3.10862E-15,0,0,0,0,0
2018-10-17 08:00:00,0,1,1,26/04/2021 09:00,2,17,3.327705427,3.327705427,0.035624534,0,3.10862E-15,0,0,0,0,0
2018-10-17 08:30:00,0,1,1,27/04/2021 09:00,2,18,3.323218998,3.323218998,0.072265124,0,3.10862E-15,0,0,0,0,0
2018-10-17 09:00:00,-0.114688076,1,1,28/04/2021 09:00,2,19,3.21683872,3.331526796,0.131372367,0.114688076,0.057344038,0,-0.114688076,0,-0.114688076,0
2018-10-17 09:30:00,-0.135265703,1,1,29/04/2021 09:00,2,20,3.190754654,3.326020357,0.154943531,0.135265703,0.124976889,0,-0.135265703,0,-0.135265703,0
2018-10-17 10:00:00,-0.492755798,1,1,30/04/2021 09:00,2,21,3.083152713,3.575908511,0.564439631,0.492755798,0.371354788,0,-0.492755798,0,-0.492755798,0
2018-10-17 10:30:00,-0.523439565,1,1,01/05/2021 09:00,2,22,3.07889647,3.602336035,0.599587131,0.523439565,0.633074571,0,-0.523439565,0,-0.523439565,0
2018-10-17 11:00:00,-0.881740811,1,1,02/05/2021 09:00,2,23,3.00863305,3.890373861,1.010012384,0.881740811,1.073944977,0,-0.881740811,0,-0.881740811,0
2018-10-17 11:30:00,-0.926157077,1,1,03/05/2021 09:00,2,24,2.986336329,3.912493406,1.060890122,0.926157077,1.537023515,0,-0.926157077,0,-0.926157077,0
2018-10-17 12:00:00,-1.559331717,1,1,04/05/2021 09:00,2,25,2.866145328,4.425477045,1.607558471,1.559331717,2.316689373,0,-1.559331717,0,-1.559331717,0
2018-10-17 12:30:00,-1.529824557,1,1,05/05/2021 09:00,2,26,2.826292048,4.356116605,1.577138719,1.529824557,3.081601652,0,-1.529824557,0,-1.529824557,0
2018-10-17 13:00:00,-1.537566334,1,1,06/05/2021 09:00,2,27,2.751462914,4.289029248,1.585119932,1.537566334,3.850384819,0,-1.537566334,0,-1.537566334,0
2018-10-17 13:30:00,-1.492978624,1,1,07/05/2021 09:00,2,28,2.744973912,4.237952536,1.539153221,1.492978624,4.596874131,0,-1.492978624,0,-1.492978624,0
2018-10-17 14:00:00,-1.464462205,1,1,08/05/2021 09:00,2,29,2.896937011,4.361399216,1.509754851,1.464462205,5.329105234,0,-1.464462205,0,-1.464462205,0
2018-10-17 14:30:00,-1.341789532,1,1,09/05/2021 09:00,2,30,3.067040511,4.408830043,1.505344596,1.341789532,6,0,-1.341789532,0,-1.341789532,0
2018-10-17 15:00:00,0,1,1,10/05/2021 09:00,2,31,3.25473211,3.25473211,1.056717078,0,6,0,0,0,0,0
2018-10-17 15:30:00,0.940975326,1,1,11/05/2021 09:00,2,32,3.520652127,2.579676801,0.94569695,-0.940975326,5.529512337,0.940975326,0,0,0,0
2018-10-17 16:00:00,1.258202664,1,1,12/05/2021 09:00,2,33,3.837879465,2.579676801,0.505501507,-1.258202664,4.900411005,1.258202664,0,0,0,0
2018-10-17 16:30:00,1.325384448,1,1,13/05/2021 09:00,2,34,3.905061249,2.579676801,0.478953353,-1.325384448,4.23771878,1.325384448,0,0,0,0
2018-10-17 17:00:00,1.391448452,1,1,14/05/2021 09:00,2,35,3.971125253,2.579676801,0.193131155,-1.391448452,3.541994554,1.391448452,0,0,0,0
2018-10-17 17:30:00,1.39785954,1,1,15/05/2021 09:00,2,36,3.977536341,2.579676801,0.131061978,-1.39785954,2.843064784,1.39785954,0,0,0,0
2018-10-17 18:00:00,1.29879867,1,1,16/05/2021 09:00,2,37,3.878475471,2.579676801,0,-1.29879867,2.193665449,1.29879867,0,0,0,0
2018-10-17 18:30:00,1.226193035,1,1,17/05/2021 09:00,2,38,3.805869836,2.579676801,0,-1.226193035,1.580568931,1.226193035,0,0,0,0
2018-10-17 19:00:00,1.128109741,1,1,18/05/2021 09:00,2,39,3.707786542,2.579676801,0,-1.128109741,1.01651406,1.128109741,0,0,0,0
2018-10-17 19:30:00,0.961187932,1,1,19/05/2021 09:00,2,40,3.540864733,2.579676801,0,-0.961187932,0.535920094,0.961187932,0,0,0,0
2018-10-17 20:00:00,0.641350212,1,1,20/05/2021 09:00,2,41,3.221027013,2.579676801,0,-0.641350212,0.215244988,0.641350212,0,0,0,0
2018-10-17 20:30:00,0.430489975,1,1,21/05/2021 09:00,2,42,3.010166776,2.579676801,0,-0.430489975,0,0.430489975,0,0,0,0
2018-10-17 21:00:00,0,1,1,22/05/2021 09:00,2,43,2.711305202,2.711305202,0,0,0,0,0,0,0,0
2018-10-17 21:30:00,0,1,1,23/05/2021 09:00,2,44,2.444553026,2.444553026,0,0,0,0,0,0,0,0
2018-10-17 22:00:00,0,1,1,24/05/2021 09:00,2,45,2.136751591,2.136751591,0,0,0,0,0,0,0,0
2018-10-17 22:30:00,0,1,1,25/05/2021 09:00,2,46,1.897211918,1.897211918,0,0,0,0,0,0,0,0
2018-10-17 23:00:00,0,1,1,26/05/2021 09:00,2,47,1.838141988,1.838141988,0,0,0,0,0,0,0,0
2018-10-17 23:30:00,0,1,1,27/05/2021 09:00,2,48,1.747887538,1.747887538,0,0,0,0,0,0,0,0
2018-10-18 00:00:00,0,1,1,28/05/2021 09:00,3,1,1.791309629,1.791309629,0,0,0,0,0,0,0,0
2018-10-18 00:30:00,0,1,1,29/05/2021 09:00,3,2,1.72160363,1.72160363,0,0,0,0,0,0,0,0
2018-10-18 01:00:00,0,1,1,30/05/2021 09:00,3,3,1.635977284,1.635977284,0,0,0,0,0,0,0,0
2018-10-18 01:30:00,0,1,1,31/05/2021 09:00,3,4,1.590551177,1.590551177,0,0,0,0,0,0,0,0
2018-10-18 02:00:00,0,1,1,01/06/2021 09:00,3,5,1.576309895,1.576309895,0,0,0,0,0,0,0,0
2018-10-18 02:30:00,0,1,1,02/06/2021 09:00,3,6,1.544726406,1.544726406,0,0,0,0,0,0,0,0
2018-10-18 03:00:00,0,1,1,03/06/2021 09:00,3,7,1.529125144,1.529125144,0,0,0,0,0,0,0,0
2018-10-18 03:30:00,0,1,1,04/06/2021 09:00,3,8,1.506121686,1.506121686,0,0,0,0,0,0,0,0
2018-10-18 04:00:00,0,1,1,05/06/2021 09:00,3,9,1.607468008,1.607468008,0,0,0,0,0,0,0,0
2018-10-18 04:30:00,0,1,1,06/06/2021 09:00,3,10,1.742049382,1.742049382,0,0,0,0,0,0,0,0
2018-10-18 05:00:00,0,1,1,07/06/2021 09:00,3,11,2.179814689,2.179814689,0,0,0,0,0,0,0,0
2018-10-18 05:30:00,0,1,1,08/06/2021 09:00,3,12,2.565758522,2.565758522,0,0,0,0,0,0,0,0
2018-10-18 06:00:00,0,1,1,09/06/2021 09:00,3,13,3.047774844,3.047774844,0,0,0,0,0,0,0,0
2018-10-18 06:30:00,0,1,1,10/06/2021 09:00,3,14,3.298243426,3.298243426,0,0,0,0,0,0,0,0
2018-10-18 07:00:00,0,1,1,11/06/2021 09:00,3,15,3.270227432,3.270227432,0,0,0,0,0,0,0,0
2018-10-18 07:30:00,0,1,1,12/06/2021 09:00,3,16,3.283873519,3.283873519,0,0,0,0,0,0,0,0
2018-10-18 08:00:00,0,1,1,13/06/2021 09:00,3,17,3.324991763,3.324991763,0.103859074,0,0,0,0,0,0,0
2018-10-18 08:30:00,0,1,1,14/06/2021 09:00,3,18,3.283247983,3.283247983,0.170418746,0,0,0,0,0,0,0
2018-10-18 09:00:00,-0.238522647,1,1,15/06/2021 09:00,3,19,3.150813672,3.389336319,0.803106555,0.238522647,0.119261323,0,-0.238522647,0,-0.238522647,0
2018-10-18 09:30:00,-0.244504504,1,1,16/06/2021 09:00,3,20,3.094821548,3.339326052,0.823247489,0.244504504,0.241513576,0,-0.244504504,0,-0.244504504,0
2018-10-18 10:00:00,-0.360184718,1,1,17/06/2021 09:00,3,21,2.91059662,3.270781338,1.212743157,0.360184718,0.421605934,0,-0.360184718,0,-0.360184718,0
2018-10-18 10:30:00,-0.355902273,1,1,18/06/2021 09:00,3,22,2.881683274,3.237585547,1.198324151,0.355902273,0.599557071,0,-0.355902273,0,-0.355902273,0
2018-10-18 11:00:00,-0.533784042,1,1,19/06/2021 09:00,3,23,2.755536391,3.289320433,1.797252668,0.533784042,0.866449092,0,-0.533784042,0,-0.533784042,0
2018-10-18 11:30:00,-1.201032873,1,1,20/06/2021 09:00,3,24,2.725007185,3.926040058,1.819746777,1.201032873,1.466965528,0,-1.201032873,0,-1.201032873,0
2018-10-18 12:00:00,-1.696536358,1,1,21/06/2021 09:00,3,25,2.657425,4.353961358,2.570509633,1.696536358,2.315233707,0,-1.696536358,0,-1.696536358,0
2018-10-18 12:30:00,-1.69608407,1,1,22/06/2021 09:00,3,26,2.604885102,4.300969172,2.569824348,1.69608407,3.163275742,0,-1.69608407,0,-1.69608407,0
2018-10-18 13:00:00,-1.421073824,1,1,23/06/2021 09:00,3,27,2.580072132,4.001145956,2.153142157,1.421073824,3.873812654,0,-1.421073824,0,-1.421073824,0
2018-10-18 13:30:00,-1.422850517,1,1,24/06/2021 09:00,3,28,2.568228592,3.991079109,2.155834116,1.422850517,4.585237912,0,-1.422850517,0,-1.422850517,0
2018-10-18 14:00:00,-1.349255336,1,1,25/06/2021 09:00,3,29,2.643399685,3.992655021,2.044326267,1.349255336,5.25986558,0,-1.349255336,0,-1.349255336,0
2018-10-18 14:30:00,-1.317044075,1,1,26/06/2021 09:00,3,30,2.799343607,4.116387682,1.995521326,1.317044075,5.918387618,0,-1.317044075,0,-1.317044075,0
2018-10-18 15:00:00,-0.163224764,1,1,27/06/2021 09:00,3,31,3.134803675,3.298028439,1.821579118,0.163224764,6,0,-0.163224764,0,-0.163224764,0
2018-10-18 15:30:00,0.816264854,1,1,28/06/2021 09:00,3,32,3.395186655,2.578921801,1.82393645,-0.816264854,5.591867573,0.816264854,0,0,0,0
2018-10-18 16:00:00,1.200024772,1,1,29/06/2021 09:00,3,33,3.778946573,2.578921801,1.051418765,-1.200024772,4.991855187,1.200024772,0,0,0,0
2018-10-18 16:30:00,1.250663581,1,1,30/06/2021 09:00,3,34,3.829585382,2.578921801,1.002727409,-1.250663581,4.366523396,1.250663581,0,0,0,0
2018-10-18 17:00:00,1.345345097,1,1,01/07/2021 09:00,3,35,3.924266898,2.578921801,0.439812837,-1.345345097,3.693850847,1.345345097,0,0,0,0
2018-10-18 17:30:00,1.361901611,1,1,02/07/2021 09:00,3,36,3.940823412,2.578921801,0.451030099,-1.361901611,3.012900041,1.361901611,0,0,0,0
2018-10-18 18:00:00,1.393553834,1,1,03/07/2021 09:00,3,37,3.972475635,2.578921801,0.019422866,-1.393553834,2.316123124,1.393553834,0,0,0,0
2018-10-18 18:30:00,1.298087558,1,1,04/07/2021 09:00,3,38,3.877009359,2.578921801,0.019422866,-1.298087558,1.667079345,1.298087558,0,0,0,0
2018-10-18 19:00:00,1.151714672,1,1,05/07/2021 09:00,3,39,3.730636473,2.578921801,0,-1.151714672,1.091222009,1.151714672,0,0,0,0
2018-10-18 19:30:00,0.993212647,1,1,06/07/2021 09:00,3,40,3.572134448,2.578921801,0,-0.993212647,0.594615685,0.993212647,0,0,0,0
2018-10-18 20:00:00,0.713694279,1,1,07/07/2021 09:00,3,41,3.29261608,2.578921801,0,-0.713694279,0.237768545,0.713694279,0,0,0,0
2018-10-18 20:30:00,0.475461843,1,1,08/07/2021 09:00,3,42,3.054383644,2.578921801,0,-0.475461843,3.76235E-05,0.475461843,0,0,0,0
2018-10-18 21:00:00,0,1,1,09/07/2021 09:00,3,43,2.802796435,2.802796435,0,0,3.76235E-05,0,0,0,0,0
2018-10-18 21:30:00,0,1,1,10/07/2021 09:00,3,44,2.460417701,2.460417701,0,0,3.76235E-05,0,0,0,0,0
2018-10-18 22:00:00,0,1,1,11/07/2021 09:00,3,45,2.160488634,2.160488634,0,0,3.76235E-05,0,0,0,0,0
2018-10-18 22:30:00,0,1,1,12/07/2021 09:00,3,46,1.959596138,1.959596138,0,0,3.76235E-05,0,0,0,0,0
2018-10-18 23:00:00,0,1,1,13/07/2021 09:00,3,47,1.840772368,1.840772368,0,0,3.76235E-05,0,0,0,0,0
2018-10-18 23:30:00,0,1,1,14/07/2021 09:00,3,48,1.750254138,1.750254138,0,0,3.76235E-05,0,0,0,0,0
2018-10-19 00:00:00,0,1,1,15/07/2021 09:00,4,1,1.809827653,1.809827653,0,0,0,0,0,0,0,0
2018-10-19 00:30:00,0,1,1,16/07/2021 09:00,4,2,1.738134911,1.738134911,0,0,0,0,0,0,0,0
2018-10-19 01:00:00,0,1,1,17/07/2021 09:00,4,3,1.649004221,1.649004221,0,0,0,0,0,0,0,0
2018-10-19 01:30:00,0,1,1,18/07/2021 09:00,4,4,1.597865619,1.597865619,0,0,0,0,0,0,0,0
2018-10-19 02:00:00,0,1,1,19/07/2021 09:00,4,5,1.589702461,1.589702461,0,0,0,0,0,0,0,0
2018-10-19 02:30:00,0,1,1,20/07/2021 09:00,4,6,1.558118878,1.558118878,0,0,0,0,0,0,0,0
2018-10-19 03:00:00,0,1,1,21/07/2021 09:00,4,7,1.531642269,1.531642269,0,0,0,0,0,0,0,0
2018-10-19 03:30:00,0,1,1,22/07/2021 09:00,4,8,1.508638764,1.508638764,0,0,0,0,0,0,0,0
2018-10-19 04:00:00,0,1,1,23/07/2021 09:00,4,9,1.619594663,1.619594663,0,0,0,0,0,0,0,0
2018-10-19 04:30:00,0,1,1,24/07/2021 09:00,4,10,1.752282698,1.752282698,0,0,0,0,0,0,0,0
2018-10-19 05:00:00,0,1,1,25/07/2021 09:00,4,11,2.172698946,2.172698946,0,0,0,0,0,0,0,0
2018-10-19 05:30:00,0,1,1,26/07/2021 09:00,4,12,2.53944064,2.53944064,0,0,0,0,0,0,0,0
2018-10-19 06:00:00,0,1,1,27/07/2021 09:00,4,13,3.096211456,3.096211456,0,0,0,0,0,0,0,0
2018-10-19 06:30:00,0,1,1,28/07/2021 09:00,4,14,3.335485455,3.335485455,0,0,0,0,0,0,0,0
2018-10-19 07:00:00,0,1,1,29/07/2021 09:00,4,15,3.389224099,3.389224099,0,0,0,0,0,0,0,0
2018-10-19 07:30:00,0,1,1,30/07/2021 09:00,4,16,3.398552631,3.398552631,0,0,0,0,0,0,0,0
2018-10-19 08:00:00,0,1,1,31/07/2021 09:00,4,17,3.400840362,3.400840362,0.147804764,0,0,0,0,0,0,0
2018-10-19 08:30:00,-0.126256946,1,1,01/08/2021 09:00,4,18,3.379416633,3.505673579,0.203508939,0.126256946,0.063128473,0,-0.126256946,0,-0.126256946,0
2018-10-19 09:00:00,-0.237170862,1,1,02/08/2021 09:00,4,19,3.173320746,3.410491608,0.382287011,0.237170862,0.181713904,0,-0.237170862,0,-0.237170862,0
2018-10-19 09:30:00,-0.259073091,1,1,03/08/2021 09:00,4,20,3.131445683,3.390518774,0.417590411,0.259073091,0.311250449,0,-0.259073091,0,-0.259073091,0
2018-10-19 10:00:00,-0.525937368,1,1,04/08/2021 09:00,4,21,3.121745011,3.647682379,0.847739149,0.525937368,0.574219133,0,-0.525937368,0,-0.525937368,0
2018-10-19 10:30:00,-0.546408152,1,1,05/08/2021 09:00,4,22,3.101105355,3.647513507,0.880735254,0.546408152,0.847423209,0,-0.546408152,0,-0.546408152,0
2018-10-19 11:00:00,-0.99091734,1,1,06/08/2021 09:00,4,23,3.044192183,4.035109523,1.054167383,0.99091734,1.342881879,0,-0.99091734,0,-0.99091734,0
2018-10-19 11:30:00,-1.128848566,1,1,07/08/2021 09:00,4,24,3.02192298,4.150771546,1.20090273,1.128848566,1.907306162,0,-1.128848566,0,-1.128848566,0
2018-10-19 12:00:00,-1.243281707,1,1,08/08/2021 09:00,4,25,2.724938889,3.968220596,1.322640114,1.243281707,2.528947016,0,-1.243281707,0,-1.243281707,0
2018-10-19 12:30:00,-1.208199674,1,1,09/08/2021 09:00,4,26,2.677637911,3.885837585,1.285318802,1.208199674,3.133046853,0,-1.208199674,0,-1.208199674,0
2018-10-19 13:00:00,-1.216559905,1,1,10/08/2021 09:00,4,27,2.577786945,3.79434685,1.294212665,1.216559905,3.741326805,0,-1.216559905,0,-1.216559905,0
2018-10-19 13:30:00,-1.221852959,1,1,11/08/2021 09:00,4,28,2.567693326,3.789546285,1.299843573,1.221852959,4.352253284,0,-1.221852959,0,-1.221852959,0
2018-10-19 14:00:00,-1.125351407,1,1,12/08/2021 09:00,4,29,2.744143531,3.869494938,1.197182348,1.125351407,4.914928988,0,-1.125351407,0,-1.125351407,0
2018-10-19 14:30:00,-1.151053927,1,1,13/08/2021 09:00,4,30,2.887311386,4.038365313,1.224525454,1.151053927,5.490455951,0,-1.151053927,0,-1.151053927,0
2018-10-19 15:00:00,-1.019088097,1,1,14/08/2021 09:00,4,31,3.168020537,4.187108634,1.11769279,1.019088097,6,0,-1.019088097,0,-1.019088097,0
2018-10-19 15:30:00,0.902956305,1,1,15/08/2021 09:00,4,32,3.410888265,2.50793196,1.11698342,-0.902956305,5.548521847,0.902956305,0,0,0,0
2018-10-19 16:00:00,1.279741567,1,1,16/08/2021 09:00,4,33,3.787673527,2.50793196,0.573216592,-1.279741567,4.908651064,1.279741567,0,0,0,0
2018-10-19 16:30:00,1.339742297,1,1,17/08/2021 09:00,4,34,3.847674257,2.50793196,0.542912624,-1.339742297,4.238779915,1.339742297,0,0,0,0
2018-10-19 17:00:00,1.411206281,1,1,18/08/2021 09:00,4,35,3.919138241,2.50793196,0.175567803,-1.411206281,3.533176775,1.411206281,0,0,0,0
2018-10-19 17:30:00,1.417505626,1,1,19/08/2021 09:00,4,36,3.925437586,2.50793196,0.167498422,-1.417505626,2.824423962,1.417505626,0,0,0,0
2018-10-19 18:00:00,1.290833345,1,1,20/08/2021 09:00,4,37,3.798765305,2.50793196,0.005492146,-1.290833345,2.179007289,1.290833345,0,0,0,0
2018-10-19 18:30:00,1.212977286,1,1,21/08/2021 09:00,4,38,3.720909246,2.50793196,0.005492146,-1.212977286,1.572518646,1.212977286,0,0,0,0
2018-10-19 19:00:00,1.079985699,1,1,22/08/2021 09:00,4,39,3.587917659,2.50793196,0,-1.079985699,1.032525797,1.079985699,0,0,0,0
