datetime,charge_MW,Task,runID,runDateTime,D,k,taskForecastDemandMW,taskNetDemandMW,taskForecsatPVMW,taskBatteryNetMW,taksSoCMWh,taskBatteryDischargeMW,taskBatteryChargeMW,taskGridTopUpMW,taskChargePV,TaskChargeGrid
18/12/2019 16:30,-1.263108358,3,1,07/03/2021 21:18,1,34,4.745109787,3.482001428,0,-1.263108358,4.693463185,1.263108358,0,0,0,0
18/12/2019 17:00,-1.604036,3,1,07/03/2021 21:18,1,35,5.076107497,3.472071497,0,-1.604036,3.891445185,1.604036,0,0,0,0
18/12/2019 17:30,-1.566970525,3,1,07/03/2021 21:18,1,36,5.0401216,3.473151074,0,-1.566970525,3.107959923,1.566970525,0,0,0,0
18/12/2019 18:00,-1.53232123,3,1,07/03/2021 21:18,1,37,5.006481507,3.474160277,0.00038591,-1.53232123,2.341799308,1.53232123,0,0,0,0
18/12/2019 18:30,-1.354873994,3,1,07/03/2021 21:18,1,38,4.834202636,3.479328643,0,-1.354873994,1.664362311,1.354873994,0,0,0,0
18/12/2019 19:00,-1.153412738,3,1,07/03/2021 21:18,1,39,4.638609184,3.485196446,0,-1.153412738,1.087655942,1.153412738,0,0,0,0
18/12/2019 19:30,-0.951267411,3,1,07/03/2021 21:18,1,40,4.442351586,3.491084174,0,-0.951267411,0.612022236,0.951267411,0,0,0,0
18/12/2019 20:00,-0.735891145,3,1,07/03/2021 21:18,1,41,4.233248415,3.49735727,0,-0.735891145,0.244076664,0.735891145,0,0,0,0
18/12/2019 20:30,-0.488153328,3,1,07/03/2021 21:18,1,42,3.992726262,3.504572934,0,-0.488153328,7.33E-15,0.488153328,0,0,0,0
18/12/2019 21:00,0,3,1,07/03/2021 21:18,1,43,3.730497962,3.730497962,0,0,7.33E-15,0,0,0,0,0
18/12/2019 21:30,0,3,1,07/03/2021 21:18,1,44,3.471362178,3.471362178,0,0,7.33E-15,0,0,0,0,0
18/12/2019 22:00,0,3,1,07/03/2021 21:18,1,45,3.18058459,3.18058459,0,0,7.33E-15,0,0,0,0,0
18/12/2019 22:30,0,3,1,07/03/2021 21:18,1,46,2.838217745,2.838217745,0,0,7.33E-15,0,0,0,0,0
18/12/2019 23:00,0,3,1,07/03/2021 21:18,1,47,2.519654701,2.519654701,0,0,7.33E-15,0,0,0,0,0
18/12/2019 23:30,0,3,1,07/03/2021 21:18,1,48,2.342266841,2.342266841,0,0,7.33E-15,0,0,0,0,0
19/12/2019 00:00,0,3,1,07/03/2021 21:18,2,1,2.583509104,2.583509104,0,0,7.33E-15,0,0,0,0,0
19/12/2019 00:30,0,3,1,07/03/2021 21:18,2,2,2.513273906,2.513273906,0,0,7.33E-15,0,0,0,0,0
19/12/2019 01:00,0,3,1,07/03/2021 21:18,2,3,2.334781101,2.334781101,0,0,7.33E-15,0,0,0,0,0
19/12/2019 01:30,0,3,1,07/03/2021 21:18,2,4,2.271390931,2.271390931,0,0,7.33E-15,0,0,0,0,0
19/12/2019 02:00,0.000473142,3,1,07/03/2021 21:18,2,5,2.200123769,2.20059691,5.26E-05,0.000473142,0.000236571,0,-0.000473142,0,-0.000473142,0
19/12/2019 02:30,0.003600061,3,1,07/03/2021 21:18,2,6,2.153026362,2.156626423,0.000400007,0.003600061,0.002036601,0,-0.003600061,0,-0.003600061,0
19/12/2019 03:00,0,3,1,07/03/2021 21:18,2,7,2.069648912,2.069648912,0,0,0.002036601,0,0,0,0,0
19/12/2019 03:30,0.003967792,3,1,07/03/2021 21:18,2,8,2.019240989,2.023208781,0.000440866,0.003967792,0.004020497,0,-0.003967792,0,-0.003967792,0
19/12/2019 04:00,0,3,1,07/03/2021 21:18,2,9,1.989249469,1.989249469,0,0,0.004020497,0,0,0,0,0
19/12/2019 04:30,0.003947943,3,1,07/03/2021 21:18,2,10,1.95673289,1.960680834,0.00043866,0.003947943,0.005994469,0,-0.003947943,0,-0.003947943,0
19/12/2019 05:00,0,3,1,07/03/2021 21:18,2,11,2.052225913,2.052225913,0,0,0.005994469,0,0,0,0,0
19/12/2019 05:30,0.003985494,3,1,07/03/2021 21:18,2,12,2.170926032,2.174911527,0.000442833,0.003985494,0.007987216,0,-0.003985494,0,-0.003985494,0
19/12/2019 06:00,0.001818001,3,1,07/03/2021 21:18,2,13,2.700984653,2.702802655,0.000202,0.001818001,0.008896217,0,-0.001818001,0,-0.001818001,0
19/12/2019 06:30,0.002570093,3,1,07/03/2021 21:18,2,14,2.968337873,2.970907965,0.000285566,0.002570093,0.010181263,0,-0.002570093,0,-0.002570093,0
19/12/2019 07:00,0,3,1,07/03/2021 21:18,2,15,3.462302509,3.462302509,0,0,0.010181263,0,0,0,0,0
19/12/2019 07:30,0.036894858,3,1,07/03/2021 21:18,2,16,3.682396986,3.719291844,0.004099429,0.036894858,0.028628692,0,-0.036894858,0,-0.036894858,0
19/12/2019 08:00,0,3,1,07/03/2021 21:18,2,17,3.832522147,3.832522147,0,0,0.028628692,0,0,0,0,0
19/12/2019 08:30,0.120384246,3,1,07/03/2021 21:18,2,18,3.823976081,3.944360327,0.040128082,0.120384246,0.088820815,0,-0.120384246,0,-0.120384246,0
19/12/2019 09:00,0.495712191,3,1,07/03/2021 21:18,2,19,3.829238014,4.324950205,0.165237397,0.495712191,0.336676911,0,-0.495712191,0,-0.495712191,0
19/12/2019 09:30,0.698164254,3,1,07/03/2021 21:18,2,20,3.828734925,4.52689918,0.232721418,0.698164254,0.685759038,0,-0.698164254,0,-0.698164254,0
19/12/2019 10:00,0.850445269,3,1,07/03/2021 21:18,2,21,3.746457697,4.596902967,0.283481756,0.850445269,1.110981672,0,-0.850445269,0,-0.850445269,0
19/12/2019 10:30,0.948275585,3,1,07/03/2021 21:18,2,22,3.705791487,4.654067073,0.316091862,0.948275585,1.585119465,0,-0.948275585,0,-0.948275585,0
19/12/2019 11:00,1.543748617,3,1,07/03/2021 21:18,2,23,3.745761723,5.28951034,0.514582872,1.543748617,2.356993774,0,-1.543748617,0,-1.543748617,0
19/12/2019 11:30,1.802617192,3,1,07/03/2021 21:18,2,24,3.717726145,5.520343337,0.600872397,1.802617192,3.25830237,0,-1.802617192,0,-1.802617192,0
19/12/2019 12:00,1.282102525,3,1,07/03/2021 21:18,2,25,3.808900269,5.091002794,0.427367508,1.282102525,3.899353632,0,-1.282102525,0,-1.282102525,0
19/12/2019 12:30,1.334069252,3,1,07/03/2021 21:18,2,26,3.781023507,5.115092759,0.444689751,1.334069252,4.566388258,0,-1.334069252,0,-1.334069252,0
19/12/2019 13:00,0.999720812,3,1,07/03/2021 21:18,2,27,3.704213656,4.703934468,0.333240271,0.999720812,5.066248664,0,-0.999720812,0,-0.999720812,0
19/12/2019 13:30,0.897815287,3,1,07/03/2021 21:18,2,28,3.682039136,4.579854423,0.299271762,0.897815287,5.515156308,0,-0.897815287,0,-0.897815287,0
19/12/2019 14:00,0.82801652,3,1,07/03/2021 21:18,2,29,3.641258784,4.469275304,0.276005507,0.82801652,5.929164568,0,-0.82801652,0,-0.82801652,0
19/12/2019 14:30,0.141670865,3,1,07/03/2021 21:18,2,30,3.619252642,3.760923507,0.189798355,0.141670865,6,0,-0.141670865,0,-0.141670865,0
19/12/2019 15:00,0,3,1,07/03/2021 21:18,2,31,3.691088696,3.691088696,0.091493577,0,6,0,0,0,0,0
19/12/2019 15:30,-0.425566668,3,1,07/03/2021 21:18,2,32,3.836208548,3.41064188,0.031132847,-0.425566668,5.787216666,0.425566668,0,0,0,0
19/12/2019 16:00,-0.903059727,3,1,07/03/2021 21:18,2,33,4.299794042,3.396734315,0.011820167,-0.903059727,5.335686803,0.903059727,0,0,0,0
19/12/2019 16:30,-1.2645812,3,1,07/03/2021 21:18,2,34,4.650785763,3.386204563,0,-1.2645812,4.703396203,1.2645812,0,0,0,0
19/12/2019 17:00,-1.583584025,3,1,07/03/2021 21:18,2,35,4.960497244,3.376913219,0.001537442,-1.583584025,3.91160419,1.583584025,0,0,0,0
19/12/2019 17:30,-1.539395954,3,1,07/03/2021 21:18,2,36,4.917596204,3.37820025,0.002592444,-1.539395954,3.141906213,1.539395954,0,0,0,0
19/12/2019 18:00,-1.488854142,3,1,07/03/2021 21:18,2,37,4.868526483,3.379672342,0.002124965,-1.488854142,2.397479143,1.488854142,0,0,0,0
19/12/2019 18:30,-1.365450222,3,1,07/03/2021 21:18,2,38,4.748716853,3.383266631,0.003548712,-1.365450222,1.714754032,1.365450222,0,0,0,0
19/12/2019 19:00,-1.174478632,3,1,07/03/2021 21:18,2,39,4.563307542,3.38882891,0.000557929,-1.174478632,1.127514716,1.174478632,0,0,0,0
19/12/2019 19:30,-0.958331792,3,1,07/03/2021 21:18,2,40,4.353456241,3.395124449,0,-0.958331792,0.64834882,0.958331792,0,0,0,0
19/12/2019 20:00,-0.774481642,3,1,07/03/2021 21:18,2,41,4.17496095,3.400479308,0.000387639,-0.774481642,0.261107998,0.774481642,0,0,0,0
19/12/2019 20:30,-0.522215997,3,1,07/03/2021 21:18,2,42,3.930042848,3.407826851,0.000339001,-0.522215997,0,0.522215997,0,0,0,0
19/12/2019 21:00,0,3,1,07/03/2021 21:18,2,43,3.703199365,3.703199365,0.000255316,0,0,0,0,0,0,0
19/12/2019 21:30,0,3,1,07/03/2021 21:18,2,44,3.447237008,3.447237008,0.000278383,0,0,0,0,0,0,0
19/12/2019 22:00,0,3,1,07/03/2021 21:18,2,45,3.195184828,3.195184828,0.000255316,0,0,0,0,0,0,0
19/12/2019 22:30,0,3,1,07/03/2021 21:18,2,46,2.836524097,2.836524097,0.000278383,0,0,0,0,0,0,0
19/12/2019 23:00,0,3,1,07/03/2021 21:18,2,47,2.542836072,2.542836072,0.000314891,0,0,0,0,0,0,0
19/12/2019 23:30,0,3,1,07/03/2021 21:18,2,48,2.430108735,2.430108735,0.000114769,0,0,0,0,0,0,0
20/12/2019 00:00,0,3,1,07/03/2021 21:18,3,1,2.600910197,2.600910197,0.000834882,0,0,0,0,0,0,0
20/12/2019 00:30,0,3,1,07/03/2021 21:18,3,2,2.534282354,2.534282354,0.001104623,0,0,0,0,0,0,0
20/12/2019 01:00,0,3,1,07/03/2021 21:18,3,3,2.352737783,2.352737783,0,0,0,0,0,0,0,0
20/12/2019 01:30,0,3,1,07/03/2021 21:18,3,4,2.297408928,2.297408928,0,0,0,0,0,0,0,0
20/12/2019 02:00,0,3,1,07/03/2021 21:18,3,5,2.242454165,2.242454165,0,0,0,0,0,0,0,0
20/12/2019 02:30,0,3,1,07/03/2021 21:18,3,6,2.204559188,2.204559188,0,0,0,0,0,0,0,0
20/12/2019 03:00,0,3,1,07/03/2021 21:18,3,7,2.113511711,2.113511711,6.63E-05,0,0,0,0,0,0,0
20/12/2019 03:30,0,3,1,07/03/2021 21:18,3,8,2.076299799,2.076299799,6.45E-05,0,0,0,0,0,0,0
20/12/2019 04:00,0,3,1,07/03/2021 21:18,3,9,2.009084788,2.009084788,0,0,0,0,0,0,0,0
20/12/2019 04:30,0,3,1,07/03/2021 21:18,3,10,1.993070823,1.993070823,0,0,0,0,0,0,0,0
20/12/2019 05:00,0,3,1,07/03/2021 21:18,3,11,2.068170129,2.068170129,0.000868231,0,0,0,0,0,0,0
20/12/2019 05:30,0,3,1,07/03/2021 21:18,3,12,2.182771285,2.182771285,0.00114584,0,0,0,0,0,0,0
20/12/2019 06:00,0,3,1,07/03/2021 21:18,3,13,2.675283231,2.675283231,0.000672698,0,0,0,0,0,0,0
20/12/2019 06:30,0,3,1,07/03/2021 21:18,3,14,3.073734893,3.073734893,0.000567079,0,0,0,0,0,0,0
20/12/2019 07:00,0,3,1,07/03/2021 21:18,3,15,3.420747899,3.420747899,0,0,0,0,0,0,0,0
20/12/2019 07:30,0,3,1,07/03/2021 21:18,3,16,3.732074865,3.732074865,0.004605651,0,0,0,0,0,0,0
20/12/2019 08:00,0,3,1,07/03/2021 21:18,3,17,3.815016539,3.815016539,0.000866503,0,0,0,0,0,0,0
20/12/2019 08:30,0.136277909,3,1,07/03/2021 21:18,3,18,3.845188911,3.98146682,0.051189959,0.136277909,0.068138954,0,-0.136277909,0,-0.136277909,0
20/12/2019 09:00,0.639676897,3,1,07/03/2021 21:18,3,19,3.897263131,4.536940028,0.240281308,0.639676897,0.387977403,0,-0.639676897,0,-0.639676897,0
20/12/2019 09:30,0.865860075,3,1,07/03/2021 21:18,3,20,3.895836604,4.761696679,0.325242309,0.865860075,0.82090744,0,-0.865860075,0,-0.865860075,0
20/12/2019 10:00,0.99468045,3,1,07/03/2021 21:18,3,21,3.894481392,4.889161841,0.373631001,0.99468045,1.318247665,0,-0.99468045,0,-0.99468045,0
20/12/2019 10:30,1.122008756,3,1,07/03/2021 21:18,3,22,3.852652466,4.974661222,0.421459228,1.122008756,1.879252043,0,-1.122008756,0,-1.122008756,0
20/12/2019 11:00,0.974228783,3,1,07/03/2021 21:18,3,23,3.829201039,4.803429822,0.365948758,0.974228783,2.366366435,0,-0.974228783,0,-0.974228783,0
20/12/2019 11:30,1.014421447,3,1,07/03/2021 21:18,3,24,3.796047826,4.810469273,0.381046295,1.014421447,2.873577158,0,-1.014421447,0,-1.014421447,0
20/12/2019 12:00,1.309593069,3,1,07/03/2021 21:18,3,25,3.791878615,5.101471684,0.491921369,1.309593069,3.528373693,0,-1.309593069,0,-1.309593069,0
20/12/2019 12:30,1.268201991,3,1,07/03/2021 21:18,3,26,3.757425347,5.025627338,0.476373672,1.268201991,4.162474688,0,-1.268201991,0,-1.268201991,0
20/12/2019 13:00,1.003789644,3,1,07/03/2021 21:18,3,27,3.715630123,4.719419767,0.656071663,1.003789644,4.664369511,0,-1.003789644,0,-1.003789644,0
20/12/2019 13:30,0.836887279,3,1,07/03/2021 21:18,3,28,3.643112479,4.479999758,0.546985149,0.836887279,5.08281315,0,-0.836887279,0,-0.836887279,0
20/12/2019 14:00,0.998984426,3,1,07/03/2021 21:18,3,29,3.653159234,4.652143661,0.652930998,0.998984426,5.582305363,0,-0.998984426,0,-0.998984426,0
20/12/2019 14:30,0.773365145,3,1,07/03/2021 21:18,3,30,3.631788892,4.405154037,0.505467415,0.773365145,5.968987935,0,-0.773365145,0,-0.773365145,0
20/12/2019 15:00,0.062024129,3,1,07/03/2021 21:18,3,31,3.679113088,3.787035073,0.305569887,0.062024129,6,0,-0.107921985,0.045897856,-0.107921985,0
20/12/2019 15:30,-0.39805159,3,1,07/03/2021 21:18,3,32,3.886159433,3.488107842,0.158173203,-0.39805159,5.800974205,0.39805159,0,0,0,0
20/12/2019 16:00,-0.875517991,3,1,07/03/2021 21:18,3,33,4.349719045,3.474201054,0.001685023,-0.875517991,5.36321521,0.875517991,0,0,0,0
20/12/2019 16:30,-1.351777954,3,1,07/03/2021 21:18,3,34,4.812107358,3.460329405,0,-1.351777954,4.687326233,1.351777954,0,0,0,0
20/12/2019 17:00,-1.579112667,3,1,07/03/2021 21:18,3,35,5.032820672,3.453708005,0.000495672,-1.579112667,3.897769899,1.579112667,0,0,0,0
20/12/2019 17:30,-1.620262331,3,1,07/03/2021 21:18,3,36,5.072771802,3.452509471,0,-1.620262331,3.087638734,1.620262331,0,0,0,0
20/12/2019 18:00,-1.524912516,3,1,07/03/2021 21:18,3,37,4.980199167,3.45528665,0.001491785,-1.524912516,2.325182476,1.524912516,0,0,0,0
20/12/2019 18:30,-1.388318209,3,1,07/03/2021 21:18,3,38,4.847583335,3.459265125,9.31E-05,-1.388318209,1.631023372,1.388318209,0,0,0,0
20/12/2019 19:00,-1.129390092,3,1,07/03/2021 21:18,3,39,4.596196813,3.466806721,0,-1.129390092,1.066328326,1.129390092,0,0,0,0
20/12/2019 19:30,-0.945003401,3,1,07/03/2021 21:18,3,40,4.417180609,3.472177207,0,-0.945003401,0.593826625,0.945003401,0,0,0,0
20/12/2019 20:00,-0.713064177,3,1,07/03/2021 21:18,3,41,4.191996895,3.478932719,0,-0.713064177,0.237294537,0.713064177,0,0,0,0
20/12/2019 20:30,-0.474589073,3,1,07/03/2021 21:18,3,42,3.960467669,3.485878595,0,-0.474589073,0,0.474589073,0,0,0,0
20/12/2019 21:00,0,3,1,07/03/2021 21:18,3,43,3.708060778,3.708060778,0,0,0,0,0,0,0,0
20/12/2019 21:30,0,3,1,07/03/2021 21:18,3,44,3.439452607,3.439452607,0,0,0,0,0,0,0,0
20/12/2019 22:00,0,3,1,07/03/2021 21:18,3,45,3.173586417,3.173586417,0,0,0,0,0,0,0,0
20/12/2019 22:30,0,3,1,07/03/2021 21:18,3,46,2.840818754,2.840818754,0,0,0,0,0,0,0,0
20/12/2019 23:00,0,3,1,07/03/2021 21:18,3,47,2.547509691,2.547509691,0.000418782,0,0,0,0,0,0,0
20/12/2019 23:30,0,3,1,07/03/2021 21:18,3,48,2.452915258,2.452915258,0.00040707,0,0,0,0,0,0,0
21/12/2019 00:00,0,3,1,07/03/2021 21:18,4,1,2.656726814,2.656726814,0.000105321,0,0,0,0,0,0,0
21/12/2019 00:30,0,3,1,07/03/2021 21:18,4,2,2.569769217,2.569769217,0.000207484,0,0,0,0,0,0,0
21/12/2019 01:00,0,3,1,07/03/2021 21:18,4,3,2.342888849,2.342888849,0.000450075,0,0,0,0,0,0,0
21/12/2019 01:30,0,3,1,07/03/2021 21:18,4,4,2.268757875,2.268757875,0.000478595,0,0,0,0,0,0,0
21/12/2019 02:00,0,3,1,07/03/2021 21:18,4,5,2.218670608,2.218670608,0.000495553,0,0,0,0,0,0,0
21/12/2019 02:30,0,3,1,07/03/2021 21:18,4,6,2.167152019,2.167152019,0.000514388,0,0,0,0,0,0,0
21/12/2019 03:00,0,3,1,07/03/2021 21:18,4,7,2.059154526,2.059154526,0.000495553,0,0,0,0,0,0,0
21/12/2019 03:30,0,3,1,07/03/2021 21:18,4,8,2.016777691,2.016777691,0.000514388,0,0,0,0,0,0,0
21/12/2019 04:00,0,3,1,07/03/2021 21:18,4,9,1.963758852,1.963758852,0.000524819,0,0,0,0,0,0,0
21/12/2019 04:30,0,3,1,07/03/2021 21:18,4,10,1.946051709,1.946051709,0.000543594,0,0,0,0,0,0,0
21/12/2019 05:00,0,3,1,07/03/2021 21:18,4,11,2.038615186,2.038615186,0.000353664,0,0,0,0,0,0,0
21/12/2019 05:30,0,3,1,07/03/2021 21:18,4,12,2.104449001,2.104449001,0.000514388,0,0,0,0,0,0,0
21/12/2019 06:00,0,3,1,07/03/2021 21:18,4,13,2.260331913,2.260331913,0,0,0,0,0,0,0,0
21/12/2019 06:30,0,3,1,07/03/2021 21:18,4,14,2.433219734,2.433219734,0,0,0,0,0,0,0,0
21/12/2019 07:00,0,3,1,07/03/2021 21:18,4,15,2.607008893,2.607008893,0,0,0,0,0,0,0,0
21/12/2019 07:30,0,3,1,07/03/2021 21:18,4,16,2.952132867,2.952132867,0.00355795,0,0,0,0,0,0,0
21/12/2019 08:00,0.043224708,3,1,07/03/2021 21:18,4,17,3.445819083,3.48904379,0.016274363,0.043224708,0.021612354,0,-0.043224708,0,-0.043224708,0
21/12/2019 08:30,0.176133182,3,1,07/03/2021 21:18,4,18,3.652744403,3.828877585,0.066315204,0.176133182,0.109678945,0,-0.176133182,0,-0.176133182,0
21/12/2019 09:00,0.826049771,3,1,07/03/2021 21:18,4,19,3.923132818,4.749182589,0.311012715,0.826049771,0.52270383,0,-0.826049771,0,-0.826049771,0
21/12/2019 09:30,1.313365829,3,1,07/03/2021 21:18,4,20,3.904567376,5.217933206,0.494490147,1.313365829,1.179386745,0,-1.313365829,0,-1.313365829,0
21/12/2019 10:00,1.070145811,3,1,07/03/2021 21:18,4,21,3.904130278,4.974276089,0.644666151,1.070145811,1.71445965,0,-1.070145811,0,-1.070145811,0
21/12/2019 10:30,1.300294495,3,1,07/03/2021 21:18,4,22,3.836736591,5.137031086,0.783309937,1.300294495,2.364606898,0,-1.300294495,0,-1.300294495,0
21/12/2019 11:00,1.076514138,3,1,07/03/2021 21:18,4,23,3.87579821,4.952312348,0.405314058,1.076514138,2.902863967,0,-1.076514138,0,-1.076514138,0
21/12/2019 11:30,1.131194865,3,1,07/03/2021 21:18,4,24,3.855173735,4.9863686,0.425901681,1.131194865,3.468461399,0,-1.131194865,0,-1.131194865,0
21/12/2019 12:00,0.549628591,3,1,07/03/2021 21:18,4,25,3.968776274,4.518404865,0.206938475,0.549628591,3.743275695,0,-0.549628591,0,-0.549628591,0
21/12/2019 12:30,0.500086762,3,1,07/03/2021 21:18,4,26,3.94416656,4.444253322,0.188285679,0.500086762,3.993319076,0,-0.500086762,0,-0.500086762,0
21/12/2019 13:00,0.637143748,3,1,07/03/2021 21:18,4,27,3.879858643,4.517002391,0.239888459,0.637143748,4.31189095,0,-0.637143748,0,-0.637143748,0
21/12/2019 13:30,0.525088967,3,1,07/03/2021 21:18,4,28,3.853444193,4.37853316,0.197699159,0.525088967,4.574435434,0,-0.525088967,0,-0.525088967,0
21/12/2019 14:00,1.275942469,3,1,07/03/2021 21:18,4,29,3.703757832,4.9797003,0.480400026,1.275942469,5.212406668,0,-1.275942469,0,-1.275942469,0
21/12/2019 14:30,0.96326388,3,1,07/03/2021 21:18,4,30,3.709702629,4.672966509,0.362674654,0.96326388,5.694038608,0,-0.96326388,0,-0.96326388,0
21/12/2019 15:00,0.611922784,3,1,07/03/2021 21:18,4,31,3.763086171,4.255801706,0.185510367,0.611922784,6,0,-0.492715535,-0.119207249,-0.492715535,0
21/12/2019 15:30,-0.49615205,3,1,07/03/2021 21:18,4,32,3.865282565,3.369130514,0.034558684,-0.49615205,5.751923975,0.49615205,0,0,0,0
21/12/2019 16:00,-0.906430529,3,1,07/03/2021 21:18,4,33,4.263611185,3.357180656,0.00822261,-0.906430529,5.29870871,0.906430529,0,0,0,0
21/12/2019 16:30,-1.342524956,3,1,07/03/2021 21:18,4,34,4.687003832,3.344478876,0,-1.342524956,4.627446232,1.342524956,0,0,0,0
21/12/2019 17:00,-1.571021559,3,1,07/03/2021 21:18,4,35,4.908845194,3.337823636,0.00125429,-1.571021559,3.841935453,1.571021559,0,0,0,0
21/12/2019 17:30,-1.646864249,3,1,07/03/2021 21:18,4,36,4.982478874,3.335614625,0,-1.646864249,3.018503328,1.646864249,0,0,0,0
21/12/2019 18:00,-1.459072242,3,1,07/03/2021 21:18,4,37,4.800156538,3.341084295,0.002169967,-1.459072242,2.288967207,1.459072242,0,0,0,0
21/12/2019 18:30,-1.375781323,3,1,07/03/2021 21:18,4,38,4.719291567,3.343510244,0.000440538,-1.375781323,1.601076546,1.375781323,0,0,0,0
