datetime,charge_MW,Task,runID,runDateTime,D,k,taskForecastDemandMW,taskNetDemandMW,taskForecsatPVMW,taskBatteryNetMW,taksSoCMWh,taskBatteryDischargeMW,taskBatteryChargeMW,taskGridTopUpMW,taskChargePV,TaskChargeGrid
2019-12-18 19:00:00,1.154626401,3,3,12/03/2021 10:17,1,39,4.638609184,3.483982783,0,-1.154626401,1.077001424,1.154626401,0,0,0,0
2019-12-18 19:30:00,0.948555922,3,3,12/03/2021 10:17,1,40,4.442351586,3.493795663,0,-0.948555922,0.602723463,0.948555922,0,0,0,0
2019-12-18 20:00:00,0.728997593,3,3,12/03/2021 10:17,1,41,4.233248415,3.504250822,0,-0.728997593,0.238224666,0.728997593,0,0,0,0
2019-12-18 20:30:00,0.476449332,3,3,12/03/2021 10:17,1,42,3.992726262,3.51627693,0,-0.476449332,5.9952E-15,0.476449332,0,0,0,0
2019-12-18 21:00:00,0,3,3,12/03/2021 10:17,1,43,3.730497962,3.730497962,0,0,5.9952E-15,0,0,0,0,0
2019-12-18 21:30:00,0,3,3,12/03/2021 10:17,1,44,3.471362178,3.471362178,0,0,5.9952E-15,0,0,0,0,0
2019-12-18 22:00:00,0,3,3,12/03/2021 10:17,1,45,3.18058459,3.18058459,0,0,5.9952E-15,0,0,0,0,0
2019-12-18 22:30:00,0,3,3,12/03/2021 10:17,1,46,2.838217745,2.838217745,0,0,5.9952E-15,0,0,0,0,0
2019-12-18 23:00:00,0,3,3,12/03/2021 10:17,1,47,2.519654701,2.519654701,0,0,5.9952E-15,0,0,0,0,0
2019-12-18 23:30:00,0,3,3,12/03/2021 10:17,1,48,2.342266841,2.342266841,0,0,5.9952E-15,0,0,0,0,0
2019-12-19 00:00:00,0,3,3,12/03/2021 10:17,2,1,2.583509104,2.583509104,0,0,5.9952E-15,0,0,0,0,0
2019-12-19 00:30:00,0,3,3,12/03/2021 10:17,2,2,2.513273906,2.513273906,0,0,5.9952E-15,0,0,0,0,0
2019-12-19 01:00:00,0,3,3,12/03/2021 10:17,2,3,2.334781101,2.334781101,0,0,5.9952E-15,0,0,0,0,0
2019-12-19 01:30:00,0,3,3,12/03/2021 10:17,2,4,2.271390931,2.271390931,0,0,5.9952E-15,0,0,0,0,0
2019-12-19 02:00:00,0,3,3,12/03/2021 10:17,2,5,2.200123769,2.200123769,5.25713E-05,0,5.9952E-15,0,0,0,0,0
2019-12-19 02:30:00,0,3,3,12/03/2021 10:17,2,6,2.153026362,2.153026362,0.000400007,0,5.9952E-15,0,0,0,0,0
2019-12-19 03:00:00,0,3,3,12/03/2021 10:17,2,7,2.069648912,2.069648912,0,0,5.9952E-15,0,0,0,0,0
2019-12-19 03:30:00,0,3,3,12/03/2021 10:17,2,8,2.019240989,2.019240989,0.000440866,0,5.9952E-15,0,0,0,0,0
2019-12-19 04:00:00,0,3,3,12/03/2021 10:17,2,9,1.989249469,1.989249469,0,0,5.9952E-15,0,0,0,0,0
2019-12-19 04:30:00,0,3,3,12/03/2021 10:17,2,10,1.95673289,1.95673289,0.00043866,0,5.9952E-15,0,0,0,0,0
2019-12-19 05:00:00,0,3,3,12/03/2021 10:17,2,11,2.052225913,2.052225913,0,0,5.9952E-15,0,0,0,0,0
2019-12-19 05:30:00,0,3,3,12/03/2021 10:17,2,12,2.170926032,2.170926032,0.000442833,0,5.9952E-15,0,0,0,0,0
2019-12-19 06:00:00,0,3,3,12/03/2021 10:17,2,13,2.700984653,2.700984653,0.000202,0,5.9952E-15,0,0,0,0,0
2019-12-19 06:30:00,0,3,3,12/03/2021 10:17,2,14,2.968337873,2.968337873,0.000285566,0,5.9952E-15,0,0,0,0,0
2019-12-19 07:00:00,0,3,3,12/03/2021 10:17,2,15,3.462302509,3.462302509,0,0,5.9952E-15,0,0,0,0,0
2019-12-19 07:30:00,0,3,3,12/03/2021 10:17,2,16,3.682396986,3.682396986,0.004099429,0,5.9952E-15,0,0,0,0,0
2019-12-19 08:00:00,0,3,3,12/03/2021 10:17,2,17,3.832522147,3.832522147,0,0,5.9952E-15,0,0,0,0,0
2019-12-19 08:30:00,-0.114365034,3,3,12/03/2021 10:17,2,18,3.823976081,3.938341115,0.040128082,0.114365034,0.057182517,0,-0.114365034,0,-0.114365034,0
2019-12-19 09:00:00,-0.470926581,3,3,12/03/2021 10:17,2,19,3.829238014,4.300164596,0.165237397,0.470926581,0.292645808,0,-0.470926581,0,-0.470926581,0
2019-12-19 09:30:00,-0.663256042,3,3,12/03/2021 10:17,2,20,3.828734925,4.491990967,0.232721418,0.663256042,0.624273828,0,-0.663256042,0,-0.663256042,0
2019-12-19 10:00:00,-0.807923006,3,3,12/03/2021 10:17,2,21,3.746457697,4.554380703,0.283481756,0.807923006,1.028235331,0,-0.807923006,0,-0.807923006,0
2019-12-19 10:30:00,-0.900861806,3,3,12/03/2021 10:17,2,22,3.705791487,4.606653293,0.316091862,0.900861806,1.478666234,0,-0.900861806,0,-0.900861806,0
2019-12-19 11:00:00,-1.466561186,3,3,12/03/2021 10:17,2,23,3.745761723,5.212322909,0.514582872,1.466561186,2.211946827,0,-1.466561186,0,-1.466561186,0
2019-12-19 11:30:00,-1.712486333,3,3,12/03/2021 10:17,2,24,3.717726145,5.430212478,0.600872397,1.712486333,3.068189994,0,-1.712486333,0,-1.712486333,0
2019-12-19 12:00:00,-1.217997399,3,3,12/03/2021 10:17,2,25,3.808900269,5.026897668,0.427367508,1.217997399,3.677188693,0,-1.217997399,0,-1.217997399,0
2019-12-19 12:30:00,-1.267365789,3,3,12/03/2021 10:17,2,26,3.781023507,5.048389296,0.444689751,1.267365789,4.310871588,0,-1.267365789,0,-1.267365789,0
2019-12-19 13:00:00,-0.949734771,3,3,12/03/2021 10:17,2,27,3.704213656,4.653948427,0.333240271,0.949734771,4.785738974,0,-0.949734771,0,-0.949734771,0
2019-12-19 13:30:00,-0.852924523,3,3,12/03/2021 10:17,2,28,3.682039136,4.534963659,0.299271762,0.852924523,5.212201235,0,-0.852924523,0,-0.852924523,0
2019-12-19 14:00:00,-0.786615694,3,3,12/03/2021 10:17,2,29,3.641258784,4.427874478,0.276005507,0.786615694,5.605509082,0,-0.786615694,0,-0.786615694,0
2019-12-19 14:30:00,-0.540925312,3,3,12/03/2021 10:17,2,30,3.619252642,4.160177954,0.189798355,0.540925312,5.875971738,0,-0.540925312,0,-0.540925312,0
2019-12-19 15:00:00,-0.248056525,3,3,12/03/2021 10:17,2,31,3.691088696,3.939145221,0.091493577,0.248056525,6,0,-0.248056525,0,-0.248056525,0
2019-12-19 15:30:00,0.412647398,3,3,12/03/2021 10:17,2,32,3.836208548,3.42356115,0.031132847,-0.412647398,5.793676301,0.412647398,0,0,0,0
2019-12-19 16:00:00,0.899412166,3,3,12/03/2021 10:17,2,33,4.299794042,3.400381876,0.011820167,-0.899412166,5.343970218,0.899412166,0,0,0,0
2019-12-19 16:30:00,1.267953473,3,3,12/03/2021 10:17,2,34,4.650785763,3.382832289,0,-1.267953473,4.709993481,1.267953473,0,0,0,0
2019-12-19 17:00:00,1.593150529,3,3,12/03/2021 10:17,2,35,4.960497244,3.367346715,0.001537442,-1.593150529,3.913418217,1.593150529,0,0,0,0
2019-12-19 17:30:00,1.548104436,3,3,12/03/2021 10:17,2,36,4.917596204,3.369491767,0.002592444,-1.548104436,3.139365999,1.548104436,0,0,0,0
2019-12-19 18:00:00,1.49658123,3,3,12/03/2021 10:17,2,37,4.868526483,3.371945253,0.002124965,-1.49658123,2.391075384,1.49658123,0,0,0,0
2019-12-19 18:30:00,1.370781118,3,3,12/03/2021 10:17,2,38,4.748716853,3.377935735,0.003548712,-1.370781118,1.705684825,1.370781118,0,0,0,0
2019-12-19 19:00:00,1.176101342,3,3,12/03/2021 10:17,2,39,4.563307542,3.3872062,0.000557929,-1.176101342,1.117634154,1.176101342,0,0,0,0
2019-12-19 19:30:00,0.955757476,3,3,12/03/2021 10:17,2,40,4.353456241,3.397698766,0,-0.955757476,0.639755416,0.955757476,0,0,0,0
2019-12-19 20:00:00,0.76833742,3,3,12/03/2021 10:17,2,41,4.17496095,3.40662353,0.000387639,-0.76833742,0.255586706,0.76833742,0,0,0,0
2019-12-19 20:30:00,0.511173413,3,3,12/03/2021 10:17,2,42,3.930042848,3.418869435,0.000339001,-0.511173413,0,0.511173413,0,0,0,0
2019-12-19 21:00:00,0,3,3,12/03/2021 10:17,2,43,3.703199365,3.703199365,0.000255316,0,0,0,0,0,0,0
2019-12-19 21:30:00,0,3,3,12/03/2021 10:17,2,44,3.447237008,3.447237008,0.000278383,0,0,0,0,0,0,0
2019-12-19 22:00:00,0,3,3,12/03/2021 10:17,2,45,3.195184828,3.195184828,0.000255316,0,0,0,0,0,0,0
2019-12-19 22:30:00,0,3,3,12/03/2021 10:17,2,46,2.836524097,2.836524097,0.000278383,0,0,0,0,0,0,0
2019-12-19 23:00:00,0,3,3,12/03/2021 10:17,2,47,2.542836072,2.542836072,0.000314891,0,0,0,0,0,0,0
2019-12-19 23:30:00,0,3,3,12/03/2021 10:17,2,48,2.430108735,2.430108735,0.000114769,0,0,0,0,0,0,0
2019-12-20 00:00:00,-0.001753253,3,3,12/03/2021 10:17,3,1,2.600910197,2.60266345,0.000834882,0.001753253,0.000876626,0,-0.001753253,0,-0.001753253,0
2019-12-20 00:30:00,-0.002319708,3,3,12/03/2021 10:17,3,2,2.534282354,2.536602063,0.001104623,0.002319708,0.002036481,0,-0.002319708,0,-0.002319708,0
2019-12-20 01:00:00,0,3,3,12/03/2021 10:17,3,3,2.352737783,2.352737783,0,0,0.002036481,0,0,0,0,0
2019-12-20 01:30:00,0,3,3,12/03/2021 10:17,3,4,2.297408928,2.297408928,0,0,0.002036481,0,0,0,0,0
2019-12-20 02:00:00,0,3,3,12/03/2021 10:17,3,5,2.242454165,2.242454165,0,0,0.002036481,0,0,0,0,0
2019-12-20 02:30:00,0,3,3,12/03/2021 10:17,3,6,2.204559188,2.204559188,0,0,0.002036481,0,0,0,0,0
2019-12-20 03:00:00,0,3,3,12/03/2021 10:17,3,7,2.113511711,2.113511711,6.62804E-05,0,0.002036481,0,0,0,0,0
2019-12-20 03:30:00,0,3,3,12/03/2021 10:17,3,8,2.076299799,2.076299799,6.4522E-05,0,0.002036481,0,0,0,0,0
2019-12-20 04:00:00,0,3,3,12/03/2021 10:17,3,9,2.009084788,2.009084788,0,0,0.002036481,0,0,0,0,0
2019-12-20 04:30:00,0,3,3,12/03/2021 10:17,3,10,1.993070823,1.993070823,0,0,0.002036481,0,0,0,0,0
2019-12-20 05:00:00,-0.001823285,3,3,12/03/2021 10:17,3,11,2.068170129,2.069993414,0.000868231,0.001823285,0.002948123,0,-0.001823285,0,-0.001823285,0
2019-12-20 05:30:00,-0.002406263,3,3,12/03/2021 10:17,3,12,2.182771285,2.185177549,0.00114584,0.002406263,0.004151255,0,-0.002406263,0,-0.002406263,0
2019-12-20 06:00:00,-0.001412666,3,3,12/03/2021 10:17,3,13,2.675283231,2.676695896,0.000672698,0.001412666,0.004857588,0,-0.001412666,0,-0.001412666,0
2019-12-20 06:30:00,-0.001190865,3,3,12/03/2021 10:17,3,14,3.073734893,3.074925758,0.000567079,0.001190865,0.00545302,0,-0.001190865,0,-0.001190865,0
2019-12-20 07:00:00,0,3,3,12/03/2021 10:17,3,15,3.420747899,3.420747899,0,0,0.00545302,0,0,0,0,0
2019-12-20 07:30:00,-0.009671867,3,3,12/03/2021 10:17,3,16,3.732074865,3.741746732,0.004605651,0.009671867,0.010288954,0,-0.009671867,0,-0.009671867,0
2019-12-20 08:00:00,-0.001819655,3,3,12/03/2021 10:17,3,17,3.815016539,3.816836195,0.000866503,0.001819655,0.011198781,0,-0.001819655,0,-0.001819655,0
2019-12-20 08:30:00,-0.107498914,3,3,12/03/2021 10:17,3,18,3.845188911,3.952687825,0.051189959,0.107498914,0.064948238,0,-0.107498914,0,-0.107498914,0
2019-12-20 09:00:00,-0.504590746,3,3,12/03/2021 10:17,3,19,3.897263131,4.401853877,0.240281308,0.504590746,0.317243611,0,-0.504590746,0,-0.504590746,0
2019-12-20 09:30:00,-0.683008849,3,3,12/03/2021 10:17,3,20,3.895836604,4.578845453,0.325242309,0.683008849,0.658748036,0,-0.683008849,0,-0.683008849,0
2019-12-20 10:00:00,-0.784625101,3,3,12/03/2021 10:17,3,21,3.894481392,4.679106493,0.373631001,0.784625101,1.051060586,0,-0.784625101,0,-0.784625101,0
2019-12-20 10:30:00,-0.885064378,3,3,12/03/2021 10:17,3,22,3.852652466,4.737716844,0.421459228,0.885064378,1.493592775,0,-0.885064378,0,-0.885064378,0
2019-12-20 11:00:00,-0.768492392,3,3,12/03/2021 10:17,3,23,3.829201039,4.597693431,0.365948758,0.768492392,1.877838971,0,-0.768492392,0,-0.768492392,0
2019-12-20 11:30:00,-0.80019722,3,3,12/03/2021 10:17,3,24,3.796047826,4.596245046,0.381046295,0.80019722,2.277937581,0,-0.80019722,0,-0.80019722,0
2019-12-20 12:00:00,-1.033034875,3,3,12/03/2021 10:17,3,25,3.791878615,4.82491349,0.491921369,1.033034875,2.794455019,0,-1.033034875,0,-1.033034875,0
2019-12-20 12:30:00,-1.000384712,3,3,12/03/2021 10:17,3,26,3.757425347,4.757810059,0.476373672,1.000384712,3.294647375,0,-1.000384712,0,-1.000384712,0
2019-12-20 13:00:00,-1.377750492,3,3,12/03/2021 10:17,3,27,3.715630123,5.093380615,0.656071663,1.377750492,3.983522621,0,-1.377750492,0,-1.377750492,0
2019-12-20 13:30:00,-1.148668814,3,3,12/03/2021 10:17,3,28,3.643112479,4.791781293,0.546985149,1.148668814,4.557857028,0,-1.148668814,0,-1.148668814,0
2019-12-20 14:00:00,-1.371155095,3,3,12/03/2021 10:17,3,29,3.653159234,5.024314329,0.652930998,1.371155095,5.243434575,0,-1.371155095,0,-1.371155095,0
2019-12-20 14:30:00,-1.061481571,3,3,12/03/2021 10:17,3,30,3.631788892,4.693270463,0.505467415,1.061481571,5.774175361,0,-1.061481571,0,-1.061481571,0
2019-12-20 15:00:00,-0.451649278,3,3,12/03/2021 10:17,3,31,3.679113088,4.130762367,0.305569887,0.451649278,6,0,-0.451649278,0,-0.451649278,0
2019-12-20 15:30:00,0.384598046,3,3,12/03/2021 10:17,3,32,3.886159433,3.501561386,0.158173203,-0.384598046,5.807700977,0.384598046,0,0,0,0
2019-12-20 16:00:00,0.871335639,3,3,12/03/2021 10:17,3,33,4.349719045,3.478383406,0.001685023,-0.871335639,5.372033157,0.871335639,0,0,0,0
2019-12-20 16:30:00,1.356843369,3,3,12/03/2021 10:17,3,34,4.812107358,3.45526399,0,-1.356843369,4.693611473,1.356843369,0,0,0,0
2019-12-20 17:00:00,1.588592348,3,3,12/03/2021 10:17,3,35,5.032820672,3.444228324,0.000495672,-1.588592348,3.899315299,1.588592348,0,0,0,0
2019-12-20 17:30:00,1.630541034,3,3,12/03/2021 10:17,3,36,5.072771802,3.442230768,0,-1.630541034,3.084044782,1.630541034,0,0,0,0
2019-12-20 18:00:00,1.533339767,3,3,12/03/2021 10:17,3,37,4.980199167,3.446859399,0.001491785,-1.533339767,2.317374898,1.533339767,0,0,0,0
2019-12-20 18:30:00,1.394093143,3,3,12/03/2021 10:17,3,38,4.847583335,3.453490191,9.30727E-05,-1.394093143,1.620328327,1.394093143,0,0,0,0
2019-12-20 19:00:00,1.130137296,3,3,12/03/2021 10:17,3,39,4.596196813,3.466059517,0,-1.130137296,1.055259679,1.130137296,0,0,0,0
2019-12-20 19:30:00,0.942170281,3,3,12/03/2021 10:17,3,40,4.417180609,3.475010327,0,-0.942170281,0.584174538,0.942170281,0,0,0,0
2019-12-20 20:00:00,0.705727382,3,3,12/03/2021 10:17,3,41,4.191996895,3.486269513,0,-0.705727382,0.231310847,0.705727382,0,0,0,0
2019-12-20 20:30:00,0.462621694,3,3,12/03/2021 10:17,3,42,3.960467669,3.497845974,0,-0.462621694,0,0.462621694,0,0,0,0
2019-12-20 21:00:00,0,3,3,12/03/2021 10:17,3,43,3.708060778,3.708060778,0,0,0,0,0,0,0,0
2019-12-20 21:30:00,0,3,3,12/03/2021 10:17,3,44,3.439452607,3.439452607,0,0,0,0,0,0,0,0
2019-12-20 22:00:00,0,3,3,12/03/2021 10:17,3,45,3.173586417,3.173586417,0,0,0,0,0,0,0,0
2019-12-20 22:30:00,0,3,3,12/03/2021 10:17,3,46,2.840818754,2.840818754,0,0,0,0,0,0,0,0
2019-12-20 23:00:00,0,3,3,12/03/2021 10:17,3,47,2.547509691,2.547509691,0.000418782,0,0,0,0,0,0,0
2019-12-20 23:30:00,0,3,3,12/03/2021 10:17,3,48,2.452915258,2.452915258,0.00040707,0,0,0,0,0,0,0
2019-12-21 00:00:00,0,3,3,12/03/2021 10:17,4,1,2.656726814,2.656726814,0.000105321,0,0,0,0,0,0,0
2019-12-21 00:30:00,0,3,3,12/03/2021 10:17,4,2,2.569769217,2.569769217,0.000207484,0,0,0,0,0,0,0
2019-12-21 01:00:00,0,3,3,12/03/2021 10:17,4,3,2.342888849,2.342888849,0.000450075,0,0,0,0,0,0,0
2019-12-21 01:30:00,0,3,3,12/03/2021 10:17,4,4,2.268757875,2.268757875,0.000478595,0,0,0,0,0,0,0
2019-12-21 02:00:00,0,3,3,12/03/2021 10:17,4,5,2.218670608,2.218670608,0.000495553,0,0,0,0,0,0,0
2019-12-21 02:30:00,0,3,3,12/03/2021 10:17,4,6,2.167152019,2.167152019,0.000514388,0,0,0,0,0,0,0
2019-12-21 03:00:00,0,3,3,12/03/2021 10:17,4,7,2.059154526,2.059154526,0.000495553,0,0,0,0,0,0,0
2019-12-21 03:30:00,0,3,3,12/03/2021 10:17,4,8,2.016777691,2.016777691,0.000514388,0,0,0,0,0,0,0
2019-12-21 04:00:00,0,3,3,12/03/2021 10:17,4,9,1.963758852,1.963758852,0.000524819,0,0,0,0,0,0,0
2019-12-21 04:30:00,0,3,3,12/03/2021 10:17,4,10,1.946051709,1.946051709,0.000543594,0,0,0,0,0,0,0
2019-12-21 05:00:00,0,3,3,12/03/2021 10:17,4,11,2.038615186,2.038615186,0.000353664,0,0,0,0,0,0,0
2019-12-21 05:30:00,0,3,3,12/03/2021 10:17,4,12,2.104449001,2.104449001,0.000514388,0,0,0,0,0,0,0
2019-12-21 06:00:00,0,3,3,12/03/2021 10:17,4,13,2.260331913,2.260331913,0,0,0,0,0,0,0,0
2019-12-21 06:30:00,0,3,3,12/03/2021 10:17,4,14,2.433219734,2.433219734,0,0,0,0,0,0,0,0
2019-12-21 07:00:00,0,3,3,12/03/2021 10:17,4,15,2.607008893,2.607008893,0,0,0,0,0,0,0,0
2019-12-21 07:30:00,-0.008894876,3,3,12/03/2021 10:17,4,16,2.952132867,2.961027742,0.00355795,0.008894876,0.004447438,0,-0.008894876,0,-0.008894876,0
2019-12-21 08:00:00,-0.040685907,3,3,12/03/2021 10:17,4,17,3.445819083,3.48650499,0.016274363,0.040685907,0.024790391,0,-0.040685907,0,-0.040685907,0
2019-12-21 08:30:00,-0.16578801,3,3,12/03/2021 10:17,4,18,3.652744403,3.818532413,0.066315204,0.16578801,0.107684396,0,-0.16578801,0,-0.16578801,0
2019-12-21 09:00:00,-0.592021421,3,3,12/03/2021 10:17,4,19,3.923132818,4.700664606,0.311012715,0.592021421,0.403695107,0,-0.777531788,0,-0.777531788,0
2019-12-21 09:30:00,-1,3,3,12/03/2021 10:17,4,20,3.904567376,5.140792743,0.494490147,1,0.903695107,0,-1.236225367,0,-1.236225367,0
2019-12-21 10:00:00,-1,3,3,12/03/2021 10:17,4,21,3.904130278,5.515795656,0.644666151,1,1.403695107,0,-1.611665378,0,-1.611665378,0
2019-12-21 10:30:00,-1,3,3,12/03/2021 10:17,4,22,3.836736591,5.795011433,0.783309937,1,1.903695107,0,-1.958274841,0,-1.958274841,0
2019-12-21 11:00:00,-1,3,3,12/03/2021 10:17,4,23,3.87579821,4.889083355,0.405314058,1,2.403695107,0,-1.013285145,0,-1.013285145,0
2019-12-21 11:30:00,-1,3,3,12/03/2021 10:17,4,24,3.855173735,4.919927937,0.425901681,1,2.903695107,0,-1.064754203,0,-1.064754203,0
2019-12-21 12:00:00,-1.038647438,3,3,12/03/2021 10:17,4,25,3.968776274,4.486122462,0.206938475,1.038647438,3.423018825,0,-0.517346188,0,-0.517346188,0
2019-12-21 12:30:00,-0.992015446,3,3,12/03/2021 10:17,4,26,3.94416656,4.414880756,0.188285679,0.992015446,3.919026549,0,-0.470714197,0,-0.470714197,0
2019-12-21 13:00:00,-1.121022398,3,3,12/03/2021 10:17,4,27,3.879858643,4.479579792,0.239888459,1.121022398,4.479537748,0,-0.599721149,0,-0.599721149,0
2019-12-21 13:30:00,-1.015549148,3,3,12/03/2021 10:17,4,28,3.853444193,4.347692091,0.197699159,1.015549148,4.987312322,0,-0.494247898,0,-0.494247898,0
2019-12-21 14:00:00,-1,3,3,12/03/2021 10:17,4,29,3.703757832,4.904757896,0.480400026,1,5.487312322,0,-1.201000065,0,-1.201000065,0
2019-12-21 14:30:00,-0.906686634,3,3,12/03/2021 10:17,4,30,3.709702629,4.616389263,0.362674654,0.906686634,5.940655639,0,-0.906686634,0,-0.906686634,0
2019-12-21 15:00:00,-0.118688723,3,3,12/03/2021 10:17,4,31,3.763086171,3.881774894,0.185510367,0.118688723,6,0,-0.118688723,0,-0.118688723,0
2019-12-21 15:30:00,0.48460337,3,3,12/03/2021 10:17,4,32,3.865282565,3.380679195,0.034558684,-0.48460337,5.757698315,0.48460337,0,0,0,0
