datetime,charge_MW
19/12/2019 14:30,0.540925312
19/12/2019 15:00,0.248056525
19/12/2019 15:30,-0.412647398
19/12/2019 16:00,-0.899412166
19/12/2019 16:30,-1.267953473
19/12/2019 17:00,-1.593150529
19/12/2019 17:30,-1.548104436
19/12/2019 18:00,-1.49658123
19/12/2019 18:30,-1.370781118
19/12/2019 19:00,-1.176101342
19/12/2019 19:30,-0.955757476
19/12/2019 20:00,-0.76833742
19/12/2019 20:30,-0.511173413
19/12/2019 21:00,0
19/12/2019 21:30,0
19/12/2019 22:00,0
19/12/2019 22:30,0
19/12/2019 23:00,0
19/12/2019 23:30,0
20/12/2019 00:00,0.001753253
20/12/2019 00:30,0.002319708
20/12/2019 01:00,0
20/12/2019 01:30,0
20/12/2019 02:00,0
20/12/2019 02:30,0
20/12/2019 03:00,0
20/12/2019 03:30,0
20/12/2019 04:00,0
20/12/2019 04:30,0
20/12/2019 05:00,0.001823285
20/12/2019 05:30,0.002406263
20/12/2019 06:00,0.001412666
20/12/2019 06:30,0.001190865
20/12/2019 07:00,0
20/12/2019 07:30,0.009671867
20/12/2019 08:00,0.001819655
20/12/2019 08:30,0.107498914
20/12/2019 09:00,0.504590746
20/12/2019 09:30,0.683008849
20/12/2019 10:00,0.784625101
20/12/2019 10:30,0.885064378
20/12/2019 11:00,0.768492392
20/12/2019 11:30,0.80019722
20/12/2019 12:00,1.033034875
20/12/2019 12:30,1.000384712
20/12/2019 13:00,1.377750492
20/12/2019 13:30,1.148668814
20/12/2019 14:00,1.371155095
20/12/2019 14:30,1.061481571
20/12/2019 15:00,0.451649278
20/12/2019 15:30,-0.384598046
20/12/2019 16:00,-0.871335639
20/12/2019 16:30,-1.356843369
20/12/2019 17:00,-1.588592348
20/12/2019 17:30,-1.630541034
20/12/2019 18:00,-1.533339767
20/12/2019 18:30,-1.394093143
20/12/2019 19:00,-1.130137296
20/12/2019 19:30,-0.942170281
20/12/2019 20:00,-0.705727382
20/12/2019 20:30,-0.462621694
20/12/2019 21:00,0
20/12/2019 21:30,0
20/12/2019 22:00,0
20/12/2019 22:30,0
20/12/2019 23:00,0
20/12/2019 23:30,0
21/12/2019 00:00,0
21/12/2019 00:30,0
21/12/2019 01:00,0
21/12/2019 01:30,0
21/12/2019 02:00,0
21/12/2019 02:30,0
21/12/2019 03:00,0
21/12/2019 03:30,0
21/12/2019 04:00,0
21/12/2019 04:30,0
21/12/2019 05:00,0
21/12/2019 05:30,0
21/12/2019 06:00,0
21/12/2019 06:30,0
21/12/2019 07:00,0
21/12/2019 07:30,0.008894876
21/12/2019 08:00,0.040685907
21/12/2019 08:30,0.16578801
21/12/2019 09:00,0.592021421
21/12/2019 09:30,1
21/12/2019 10:00,1
21/12/2019 10:30,1
21/12/2019 11:00,1
21/12/2019 11:30,1
21/12/2019 12:00,1.038647438
21/12/2019 12:30,0.992015446
21/12/2019 13:00,1.121022398
21/12/2019 13:30,1.015549148
21/12/2019 14:00,1
21/12/2019 14:30,0.906686634
21/12/2019 15:00,0.118688723
21/12/2019 15:30,-0.48460337
21/12/2019 16:00,-0.902848421
21/12/2019 16:30,-1.347410701
21/12/2019 17:00,-1.580344131
21/12/2019 17:30,-1.657659495
21/12/2019 18:00,-1.466221041
21/12/2019 18:30,-1.381312822
21/12/2019 19:00,-1.099110946
21/12/2019 19:30,-0.936761414
21/12/2019 20:00,-0.65860315
21/12/2019 20:30,-0.485124509
21/12/2019 21:00,0
21/12/2019 21:30,0
21/12/2019 22:00,0
21/12/2019 22:30,0
21/12/2019 23:00,0
21/12/2019 23:30,0
22/12/2019 00:00,0
22/12/2019 00:30,0
22/12/2019 01:00,0
22/12/2019 01:30,0
22/12/2019 02:00,0
22/12/2019 02:30,0
22/12/2019 03:00,0
22/12/2019 03:30,0
22/12/2019 04:00,0
22/12/2019 04:30,0
22/12/2019 05:00,0
22/12/2019 05:30,0
22/12/2019 06:00,0
22/12/2019 06:30,0
22/12/2019 07:00,0
22/12/2019 07:30,0.005464742
22/12/2019 08:00,0.012334628
22/12/2019 08:30,0.075975206
22/12/2019 09:00,0.229843987
22/12/2019 09:30,0.347027729
22/12/2019 10:00,0.584035913
22/12/2019 10:30,0.87887949
22/12/2019 11:00,1.181373658
22/12/2019 11:30,1.311189648
22/12/2019 12:00,1.51013801
22/12/2019 12:30,1.378345989
22/12/2019 13:00,1.390459294
22/12/2019 13:30,1.396860129
22/12/2019 14:00,0.927455456
22/12/2019 14:30,0.595496019
22/12/2019 15:00,0.1751201
22/12/2019 15:30,-0.524073141
22/12/2019 16:00,-1.057544641
22/12/2019 16:30,-1.503584805
22/12/2019 17:00,-1.644330438
22/12/2019 17:30,-1.7106144
22/12/2019 18:00,-1.417914535
22/12/2019 18:30,-1.327143993
22/12/2019 19:00,-1.023574922
22/12/2019 19:30,-0.828159469
22/12/2019 20:00,-0.562844318
22/12/2019 20:30,-0.400215336
22/12/2019 21:00,0
22/12/2019 21:30,0
22/12/2019 22:00,0
22/12/2019 22:30,0
22/12/2019 23:00,0
22/12/2019 23:30,0
23/12/2019 00:00,0
23/12/2019 00:30,0
23/12/2019 01:00,0
23/12/2019 01:30,0
23/12/2019 02:00,0
23/12/2019 02:30,0
23/12/2019 03:00,0
23/12/2019 03:30,0
23/12/2019 04:00,0
23/12/2019 04:30,0
23/12/2019 05:00,0
23/12/2019 05:30,0
23/12/2019 06:00,0
23/12/2019 06:30,0
23/12/2019 07:00,0
23/12/2019 07:30,0.00515054
23/12/2019 08:00,0.010805255
23/12/2019 08:30,0.085017372
23/12/2019 09:00,0.319889524
23/12/2019 09:30,0.595266306
23/12/2019 10:00,1.066321509
23/12/2019 10:30,1.333135049
23/12/2019 11:00,1.460629288
23/12/2019 11:30,1.33570923
23/12/2019 12:00,1.291305803
23/12/2019 12:30,1.184322364
23/12/2019 13:00,0.963512052
23/12/2019 13:30,0.911406915
23/12/2019 14:00,0.795283082
23/12/2019 14:30,0.460303291
23/12/2019 15:00,0.181942419
23/12/2019 15:30,-0.470538037
23/12/2019 16:00,-0.91727158
23/12/2019 16:30,-1.38741769
23/12/2019 17:00,-1.515312599
23/12/2019 17:30,-1.626961764
23/12/2019 18:00,-1.429322538
23/12/2019 18:30,-1.382948844
23/12/2019 19:00,-1.089560431
23/12/2019 19:30,-0.958892948
23/12/2019 20:00,-0.678871815
23/12/2019 20:30,-0.542901753
23/12/2019 21:00,0
23/12/2019 21:30,0
23/12/2019 22:00,0
23/12/2019 22:30,0
23/12/2019 23:00,0
23/12/2019 23:30,0
24/12/2019 00:00,0
24/12/2019 00:30,0
24/12/2019 01:00,0
24/12/2019 01:30,0
24/12/2019 02:00,0
24/12/2019 02:30,0
24/12/2019 03:00,0
24/12/2019 03:30,0
24/12/2019 04:00,0
24/12/2019 04:30,0
24/12/2019 05:00,0
24/12/2019 05:30,0
24/12/2019 06:00,0
24/12/2019 06:30,0
24/12/2019 07:00,0
24/12/2019 07:30,0.005365586
24/12/2019 08:00,0.019724732
24/12/2019 08:30,0.096763939
24/12/2019 09:00,0.382999002
24/12/2019 09:30,0.586214395
24/12/2019 10:00,1.102884082
24/12/2019 10:30,1.162419078
24/12/2019 11:00,1.616343741
24/12/2019 11:30,1.655428135
24/12/2019 12:00,1.464874101
24/12/2019 12:30,1.434514499
24/12/2019 13:00,0.857510602
24/12/2019 13:30,0.737116703
24/12/2019 14:00,0.524772972
24/12/2019 14:30,0.353068433
24/12/2019 15:00,0
24/12/2019 15:30,-0.500354238
24/12/2019 16:00,-0.964740926
24/12/2019 16:30,-1.398514503
24/12/2019 17:00,-1.522877701
24/12/2019 17:30,-1.643217458
24/12/2019 18:00,-1.444253609
24/12/2019 18:30,-1.431788673
24/12/2019 19:00,-1.031424354
24/12/2019 19:30,-0.948245353
24/12/2019 20:00,-0.624590128
24/12/2019 20:30,-0.489993056
24/12/2019 21:00,0
24/12/2019 21:30,0
24/12/2019 22:00,0
24/12/2019 22:30,0
24/12/2019 23:00,0
24/12/2019 23:30,0
