datetime,charge_MW
2020-07-05 01:30:00,0
2020-07-05 02:00:00,0
2020-07-05 02:30:00,0
2020-07-05 03:00:00,0
2020-07-05 03:30:00,0
2020-07-05 04:00:00,0
2020-07-05 04:30:00,0
2020-07-05 05:00:00,0
2020-07-05 05:30:00,0
2020-07-05 06:00:00,0.179384385
2020-07-05 06:30:00,0.335834131
2020-07-05 07:00:00,0.488705461
2020-07-05 07:30:00,0.468644051
2020-07-05 08:00:00,0.696786794
2020-07-05 08:30:00,0.741843122
2020-07-05 09:00:00,0.557554838
2020-07-05 09:30:00,0.566317963
2020-07-05 10:00:00,0.603919944
2020-07-05 10:30:00,0.581148605
2020-07-05 11:00:00,0.598646233
2020-07-05 11:30:00,0.685333895
2020-07-05 12:00:00,0.597331925
2020-07-05 12:30:00,0.654962904
2020-07-05 13:00:00,0.803243088
2020-07-05 13:30:00,0.850467611
2020-07-05 14:00:00,0.856426964
2020-07-05 14:30:00,0.897979036
2020-07-05 15:00:00,0.835469052
2020-07-05 15:30:00,-0.857007075
2020-07-05 16:00:00,-1.191247103
2020-07-05 16:30:00,-1.299147216
2020-07-05 17:00:00,-1.32299275
2020-07-05 17:30:00,-1.31523188
2020-07-05 18:00:00,-1.199188399
2020-07-05 18:30:00,-1.166461018
2020-07-05 19:00:00,-1.056940074
2020-07-05 19:30:00,-0.983314022
2020-07-05 20:00:00,-0.841184848
2020-07-05 20:30:00,-0.767285616
2020-07-05 21:00:00,0
2020-07-05 21:30:00,0
2020-07-05 22:00:00,0
2020-07-05 22:30:00,0
2020-07-05 23:00:00,0
2020-07-05 23:30:00,0
2020-07-06 00:00:00,0
2020-07-06 00:30:00,0
2020-07-06 01:00:00,0
2020-07-06 01:30:00,0
2020-07-06 02:00:00,0
2020-07-06 02:30:00,0
2020-07-06 03:00:00,0
2020-07-06 03:30:00,0
2020-07-06 04:00:00,0
2020-07-06 04:30:00,0
2020-07-06 05:00:00,0
2020-07-06 05:30:00,0
2020-07-06 06:00:00,0.112293423
2020-07-06 06:30:00,0.234724902
2020-07-06 07:00:00,0.416241011
2020-07-06 07:30:00,0.550134477
2020-07-06 08:00:00,0.544909121
2020-07-06 08:30:00,0.592728998
2020-07-06 09:00:00,0.576223376
2020-07-06 09:30:00,0.577793785
2020-07-06 10:00:00,0.698580229
2020-07-06 10:30:00,0.698606784
2020-07-06 11:00:00,0.833192918
2020-07-06 11:30:00,0.833219473
2020-07-06 12:00:00,0.858913729
2020-07-06 12:30:00,0.858940283
2020-07-06 13:00:00,0.899596412
2020-07-06 13:30:00,0.899622967
2020-07-06 14:00:00,0.741847126
2020-07-06 14:30:00,0.738321307
2020-07-06 15:00:00,0.334109676
2020-07-06 15:30:00,-0.788664823
2020-07-06 16:00:00,-0.911553168
2020-07-06 16:30:00,-1.050615727
2020-07-06 17:00:00,-1.266824843
2020-07-06 17:30:00,-1.259434236
2020-07-06 18:00:00,-1.298196533
2020-07-06 18:30:00,-1.238462233
2020-07-06 19:00:00,-1.157535465
2020-07-06 19:30:00,-1.102556419
2020-07-06 20:00:00,-0.998977548
2020-07-06 20:30:00,-0.927179005
2020-07-06 21:00:00,0
2020-07-06 21:30:00,0
2020-07-06 22:00:00,0
2020-07-06 22:30:00,0
2020-07-06 23:00:00,0
2020-07-06 23:30:00,0
2020-07-07 00:00:00,0
2020-07-07 00:30:00,0
2020-07-07 01:00:00,0
2020-07-07 01:30:00,0
2020-07-07 02:00:00,0
2020-07-07 02:30:00,0
2020-07-07 03:00:00,0
2020-07-07 03:30:00,0
2020-07-07 04:00:00,0
2020-07-07 04:30:00,0
2020-07-07 05:00:00,0
2020-07-07 05:30:00,0
2020-07-07 06:00:00,0.152652303
2020-07-07 06:30:00,0.236970562
2020-07-07 07:00:00,0.283930141
2020-07-07 07:30:00,0.406675354
2020-07-07 08:00:00,0.464029255
2020-07-07 08:30:00,0.618919895
2020-07-07 09:00:00,0.680082483
2020-07-07 09:30:00,0.72494525
2020-07-07 10:00:00,0.735192654
2020-07-07 10:30:00,0.735223787
2020-07-07 11:00:00,0.931172991
2020-07-07 11:30:00,0.931204124
2020-07-07 12:00:00,0.828921504
2020-07-07 12:30:00,0.828952637
2020-07-07 13:00:00,0.728168281
2020-07-07 13:30:00,0.728199414
2020-07-07 14:00:00,0.671513966
2020-07-07 14:30:00,0.701384895
2020-07-07 15:00:00,0.611860507
2020-07-07 15:30:00,-0.760213953
2020-07-07 16:00:00,-0.975344228
2020-07-07 16:30:00,-1.106004582
2020-07-07 17:00:00,-1.288042108
2020-07-07 17:30:00,-1.276836813
2020-07-07 18:00:00,-1.265479659
2020-07-07 18:30:00,-1.209185412
2020-07-07 19:00:00,-1.12690964
2020-07-07 19:30:00,-1.06456489
2020-07-07 20:00:00,-1.008972882
2020-07-07 20:30:00,-0.918445833
2020-07-07 21:00:00,0
2020-07-07 21:30:00,0
2020-07-07 22:00:00,0
2020-07-07 22:30:00,0
2020-07-07 23:00:00,0
2020-07-07 23:30:00,0
2020-07-08 00:00:00,0
2020-07-08 00:30:00,0
2020-07-08 01:00:00,0
2020-07-08 01:30:00,0
2020-07-08 02:00:00,0
2020-07-08 02:30:00,0
2020-07-08 03:00:00,0
2020-07-08 03:30:00,0
2020-07-08 04:00:00,0
2020-07-08 04:30:00,0
2020-07-08 05:00:00,0
2020-07-08 05:30:00,0
2020-07-08 06:00:00,0.152540157
2020-07-08 06:30:00,0.21144945
2020-07-08 07:00:00,0.299963193
2020-07-08 07:30:00,0.33724338
2020-07-08 08:00:00,0.429280133
2020-07-08 08:30:00,0.486612384
2020-07-08 09:00:00,0.512224661
2020-07-08 09:30:00,0.516942656
2020-07-08 10:00:00,0.58038647
2020-07-08 10:30:00,0.603859732
2020-07-08 11:00:00,0.625245437
2020-07-08 11:30:00,0.679683138
2020-07-08 12:00:00,0.978041689
2020-07-08 12:30:00,0.9865891
2020-07-08 13:00:00,0.932328333
2020-07-08 13:30:00,0.932375032
2020-07-08 14:00:00,0.990375404
2020-07-08 14:30:00,0.978926125
2020-07-08 15:00:00,0.765933525
2020-07-08 15:30:00,-0.920933715
2020-07-08 16:00:00,-1.198383415
2020-07-08 16:30:00,-1.33932407
2020-07-08 17:00:00,-1.27024929
2020-07-08 17:30:00,-1.254077433
2020-07-08 18:00:00,-1.174046983
2020-07-08 18:30:00,-1.117752736
2020-07-08 19:00:00,-1.040085255
2020-07-08 19:30:00,-0.984892557
2020-07-08 20:00:00,-0.889115267
2020-07-08 20:30:00,-0.811139278
2020-07-08 21:00:00,0
2020-07-08 21:30:00,0
2020-07-08 22:00:00,0
2020-07-08 22:30:00,0
2020-07-08 23:00:00,0
2020-07-08 23:30:00,0
2020-07-09 00:00:00,0
2020-07-09 00:30:00,0
2020-07-09 01:00:00,0
2020-07-09 01:30:00,0
2020-07-09 02:00:00,0
2020-07-09 02:30:00,0
2020-07-09 03:00:00,0
2020-07-09 03:30:00,0
2020-07-09 04:00:00,0
2020-07-09 04:30:00,0
2020-07-09 05:00:00,0
2020-07-09 05:30:00,0
2020-07-09 06:00:00,0
2020-07-09 06:30:00,0
2020-07-09 07:00:00,0
2020-07-09 07:30:00,0
2020-07-09 08:00:00,0
2020-07-09 08:30:00,0
2020-07-09 09:00:00,0.147529105
2020-07-09 09:30:00,0.8374256
2020-07-09 10:00:00,0.8374256
2020-07-09 10:30:00,0.998369946
2020-07-09 11:00:00,1.352143632
2020-07-09 11:30:00,1.324727051
2020-07-09 12:00:00,1.305533433
2020-07-09 12:30:00,1.253729438
2020-07-09 13:00:00,1.282905324
2020-07-09 13:30:00,1.245944575
2020-07-09 14:00:00,1.144371585
2020-07-09 14:30:00,0.129042471
2020-07-09 15:00:00,0.140852241
2020-07-09 15:30:00,-1.094620397
2020-07-09 16:00:00,-1.114233478
2020-07-09 16:30:00,-1.263762199
2020-07-09 17:00:00,-1.260858741
2020-07-09 17:30:00,-1.245519337
2020-07-09 18:00:00,-1.159646754
2020-07-09 18:30:00,-1.114421391
2020-07-09 19:00:00,-1.042963081
2020-07-09 19:30:00,-0.979787589
2020-07-09 20:00:00,-0.906021949
2020-07-09 20:30:00,-0.818165083
2020-07-09 21:00:00,0
2020-07-09 21:30:00,0
2020-07-09 22:00:00,0
2020-07-09 22:30:00,0
2020-07-09 23:00:00,0
2020-07-09 23:30:00,0
