datetime,charge_MW
2018-07-29 11:30:00,-1.177861761
2018-07-29 12:00:00,-1.373548574
2018-07-29 12:30:00,-1.427386363
2018-07-29 13:00:00,-1.492347331
2018-07-29 13:30:00,-0.275894365
2018-07-29 14:00:00,0
2018-07-29 14:30:00,0
2018-07-29 15:00:00,0
2018-07-29 15:30:00,1.214503389
2018-07-29 16:00:00,1.270117056
2018-07-29 16:30:00,1.345927549
2018-07-29 17:00:00,1.265916557
2018-07-29 17:30:00,1.19730729
2018-07-29 18:00:00,1.116835256
2018-07-29 18:30:00,1.069235991
2018-07-29 19:00:00,0.996179535
2018-07-29 19:30:00,0.925292852
2018-07-29 20:00:00,0.856421658
2018-07-29 20:30:00,0.742170619
2018-07-29 21:00:00,0
2018-07-29 21:30:00,0
2018-07-29 22:00:00,0
2018-07-29 22:30:00,0
2018-07-29 23:00:00,0
2018-07-29 23:30:00,0
